room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8325105,39761690,Entire home/apt,,SPRING_GARDEN,0,,4.0,1.0,100.0,3.0,39.964322,-75.170919,2015-11-19 18:39:06.128284
9214175,18977117,Entire home/apt,,HARTRANFT,0,,,4.0,159.0,1.0,39.984509,-75.146001,2015-11-19 20:12:14.319913
9151488,38378961,Entire home/apt,,LOGAN_SQUARE,0,,2.0,0.0,109.0,1.0,39.954182,-75.171165,2015-11-20 07:33:16.074003
9028902,14204224,Entire home/apt,,HARTRANFT,1,5.0,,3.0,90.0,2.0,39.989797,-75.154158,2015-11-20 06:49:55.014754
6200287,31907518,Entire home/apt,,NORTH_CENTRAL,4,4.5,2.0,1.0,48.0,1.0,39.97702,-75.160702,2015-11-19 15:15:04.606996
9508687,49187132,Entire home/apt,,FISHTOWN,0,,4.0,2.0,250.0,1.0,39.976964,-75.115161,2015-11-20 05:08:53.100053
9370440,19356198,Entire home/apt,,RITTENHOUSE,4,5.0,2.0,1.0,167.0,1.0,39.950839,-75.165413,2015-11-20 03:58:26.467263
8114813,4804591,Entire home/apt,,RITTENHOUSE,4,5.0,2.0,1.0,115.0,2.0,39.951257,-75.177009,2015-11-20 01:59:24.863646
1827163,9560764,Entire home/apt,,RITTENHOUSE,0,,2.0,1.0,150.0,2.0,39.952693,-75.173911,2015-11-20 02:00:07.745660
1048914,1197888,Entire home/apt,,RITTENHOUSE,11,4.5,4.0,1.0,140.0,2.0,39.951623,-75.172171,2015-11-20 00:28:24.958570
6372331,21361941,Entire home/apt,,RITTENHOUSE,0,,4.0,2.0,110.0,2.0,39.949509,-75.170836,2015-11-19 16:44:32.804397
9155982,4623347,Entire home/apt,,NEWBOLD,0,,,6.0,750.0,3.0,39.929836,-75.16903,2015-11-20 09:37:19.677007
9063310,32435517,Entire home/apt,,WALNUT_HILL,3,4.5,2.0,2.0,60.0,1.0,39.956056,-75.219567,2015-11-19 19:09:53.483595
7716986,40544188,Entire home/apt,,UNIVERSITY_CITY,0,,4.0,1.0,110.0,1.0,39.95088,-75.204387,2015-11-19 18:32:59.083853
9130510,32203671,Entire home/apt,,CEDAR_PARK,0,,3.0,1.0,47.0,1.0,39.944137,-75.216383,2015-11-20 04:32:35.236314
9232026,872820,Entire home/apt,,UNIVERSITY_CITY,0,,2.0,0.0,98.0,2.0,39.947094,-75.205752,2015-11-19 09:36:13.780005
8635852,2674584,Entire home/apt,,SPRUCE_HILL,0,,2.0,1.0,65.0,2.0,39.951803,-75.212602,2015-11-19 14:22:56.621406
9043671,4644816,Entire home/apt,,WOODLAND_TERRACE,3,5.0,2.0,1.0,60.0,1.0,39.949121,-75.205619,2015-11-20 04:25:17.307863
9447273,6397267,Shared room,,CALLOWHILL,0,,1.0,1.0,39.0,1.0,39.958537,-75.155657,2015-11-20 02:59:40.320000
9447924,6397267,Shared room,,CALLOWHILL,0,,1.0,1.0,39.0,1.0,39.958933,-75.155531,2015-11-19 20:36:40.342685
9291117,24378125,Shared room,,CHINATOWN,0,,1.0,1.0,21.0,1.0,39.956107,-75.155884,2015-11-20 04:58:06.050512
6645083,4266027,Shared room,,FISHTOWN,0,,4.0,1.0,34.0,1.0,39.968472,-75.132373,2015-11-19 16:20:50.008830
7782317,40948370,Entire home/apt,,HAWTHORNE,0,,,3.0,950.0,5.0,39.938591,-75.159588,2015-11-19 03:33:19.856247
7104209,37222875,Entire home/apt,,PASSYUNK_SQUARE,0,,,3.0,1500.0,1.0,39.935117,-75.160653,2015-11-19 03:34:39.173449
6214207,32222926,Private room,,FAIRMOUNT,0,,4.0,1.0,450.0,1.0,39.967719,-75.17892,2015-11-19 03:34:46.041675
6835542,24149868,Shared room,,CEDAR_PARK,0,,2.0,1.0,100.0,1.0,39.949957,-75.215124,2015-11-19 03:34:49.961056
7511891,33848489,Entire home/apt,,SPRING_GARDEN,0,,5.0,2.0,1800.0,1.0,39.9664,-75.171625,2015-11-19 03:34:52.198150
8043913,21526519,Entire home/apt,,MANAYUNK,0,,,3.0,1200.0,1.0,40.031399,-75.223485,2015-11-19 03:35:04.308936
7573241,36986744,Private room,,WASHINGTON_SQUARE,0,,2.0,1.0,140.0,1.0,39.946682,-75.157938,2015-11-19 03:35:10.251589
6970669,4729793,Entire home/apt,,FAIRMOUNT,0,,4.0,2.0,500.0,1.0,39.969733,-75.17396,2015-11-19 03:35:33.693522
6572872,31042840,Entire home/apt,,RITTENHOUSE,7,4.0,3.0,0.0,115.0,1.0,39.950412,-75.174331,2015-11-19 03:35:49.526597
8538190,4962900,Entire home/apt,,RITTENHOUSE,0,,,2.0,244.0,,39.951927,-75.173665,2015-11-19 03:36:41.766435
7634141,40049289,Entire home/apt,,OLD_CITY,0,,4.0,1.0,750.0,1.0,39.951656,-75.144542,2015-11-19 03:36:51.741923
6836561,35821155,Entire home/apt,,SPRING_GARDEN,0,,,2.0,5000.0,1.0,39.966883,-75.175396,2015-11-19 03:37:06.351637
8335507,35704101,Private room,,EASTWICK,14,4.5,2.0,1.0,29.0,3.0,39.904766,-75.245718,2015-11-19 03:37:17.597423
7707244,40486602,Entire home/apt,,MANAYUNK,0,,4.0,1.0,250.0,3.0,40.031844,-75.221177,2015-11-19 03:37:20.749694
7948328,16371559,Private room,,FITLER_SQUARE,2,5.0,2.0,1.0,80.0,1.0,39.948134,-75.182223,2015-11-19 03:37:30.849649
7823287,40482324,Entire home/apt,,FRANCISVILLE,1,5.0,3.0,1.0,475.0,1.0,39.970632,-75.160204,2015-11-19 03:37:47.915967
6833903,35803351,Entire home/apt,,NORTHERN_LIBERTIES,0,,,2.0,400.0,1.0,39.965515,-75.139715,2015-11-19 03:38:32.817221
6331602,32957461,Entire home/apt,,WISSAHICKON,0,,,3.0,1000.0,1.0,40.02126,-75.204734,2015-11-19 03:39:08.008494
6891697,36113850,Entire home/apt,,CHESTNUT_HILL,0,,,5.0,2000.0,1.0,40.069772,-75.198939,2015-11-19 03:39:36.456492
5990766,2983229,Entire home/apt,,RIVERFRONT,18,5.0,4.0,1.0,100.0,2.0,39.947036,-75.142194,2015-11-19 03:39:53.222642
7722458,40209461,Entire home/apt,,PENNYPACK,0,,2.0,1.0,2500.0,1.0,40.067921,-75.032481,2015-11-19 03:39:56.235117
5500396,10999475,Entire home/apt,,GRADUATE_HOSPITAL,1,5.0,4.0,1.0,300.0,1.0,39.942558,-75.168991,2015-11-19 03:40:21.085218
8051621,37433251,Entire home/apt,,EAST_PASSYUNK,0,,,2.0,850.0,1.0,39.923946,-75.164531,2015-11-19 03:40:25.362756
4662879,4283300,Entire home/apt,,DICKINSON_NARROWS,39,4.5,,2.0,95.0,2.0,39.931304,-75.1552,2015-11-19 03:40:36.169515
3933131,4496782,Entire home/apt,,GERMANTOWN_WEST_CENT,5,5.0,,2.0,150.0,1.0,40.03131,-75.185898,2015-11-19 03:40:41.537847
7911736,22205666,Entire home/apt,,PARKWOOD_MANOR,0,,4.0,2.0,500.0,1.0,40.091394,-74.976049,2015-11-19 03:41:22.060229
6657605,20580564,Private room,,NEWBOLD,1,4.0,2.0,1.0,40.0,2.0,39.925483,-75.170984,2015-11-19 03:41:32.009432
5421631,28108449,Entire home/apt,,MANAYUNK,0,,5.0,2.0,300.0,2.0,40.030673,-75.226343,2015-11-19 03:41:53.602252
8024437,42369335,Entire home/apt,,MANTUA,0,,4.0,4.0,1500.0,4.0,39.966675,-75.200719,2015-11-19 03:42:10.550278
8443245,9691944,Entire home/apt,,SPRING_GARDEN,0,,4.0,1.0,600.0,1.0,39.966334,-75.164184,2015-11-19 03:42:21.913399
7146741,37426576,Entire home/apt,,EAST_PASSYUNK,0,,,3.0,600.0,1.0,39.927863,-75.159958,2015-11-19 03:42:29.148930
8098589,29541259,Entire home/apt,,DICKINSON_NARROWS,0,,5.0,1.0,575.0,2.0,39.934702,-75.153232,2015-11-19 03:42:32.536019
6690954,35020503,Entire home/apt,,LOGAN_SQUARE,0,,2.0,0.0,1000.0,1.0,39.958008,-75.172129,2015-11-19 03:42:36.852625
