room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7820436,41173465,Entire home/apt,,LOGAN_SQUARE,0,,6,2.0,4000.0,1.0,39.961911,-75.175791,2016-06-16 12:25:49.381904
1950532,1591801,Entire home/apt,,SPRING_GARDEN,44,5.0,3,0.0,168.0,1.0,39.965484,-75.16999,2016-06-16 12:25:41.349047
7724916,14985161,Entire home/apt,,SPRUCE_HILL,1,,4,1.0,54.0,1.0,39.954919,-75.211992,2016-06-16 12:25:36.337878
8355059,41944166,Private room,,EAST_PASSYUNK,13,5.0,2,1.0,75.0,2.0,39.928047,-75.16608,2016-06-16 12:25:32.582872
7642898,6938821,Entire home/apt,,FRANCISVILLE,0,,6,3.0,1500.0,2.0,39.969012,-75.167993,2016-06-16 12:25:27.458810
3595922,2477681,Entire home/apt,,QUEEN_VILLAGE,64,5.0,8,3.0,280.0,,39.93933,-75.145884,2016-06-16 12:25:19.787837
7934853,41842363,Entire home/apt,,SOCIETY_HILL,0,,8,3.0,1499.0,2.0,39.94224,-75.145688,2016-06-16 12:25:16.066160
6377303,31429773,Entire home/apt,,PACKER_PARK,0,,2,1.0,750.0,4.0,39.910335,-75.178493,2016-06-16 12:25:06.075761
5990766,2983229,Entire home/apt,,RIVERFRONT,18,5.0,4,1.0,100.0,2.0,39.947036,-75.142194,2016-06-16 12:25:02.479522
5134496,1348885,Entire home/apt,,WALNUT_HILL,0,,6,3.0,900.0,3.0,39.954756,-75.222221,2016-06-16 12:24:58.699060
8311354,5912445,Entire home/apt,,NORTH_CENTRAL,3,3.5,5,2.0,109.0,1.0,39.985223,-75.163373,2016-06-16 12:24:50.750938
6798621,5787479,Entire home/apt,,FISHTOWN,0,,3,1.0,225.0,3.0,39.976146,-75.131081,2016-06-16 12:24:34.397850
7379129,26842241,Entire home/apt,,OLD_CITY,0,,10,4.0,300.0,1.0,39.956843,-75.147602,2016-06-16 12:24:25.107903
7158601,37489416,Entire home/apt,,SOCIETY_HILL,0,,4,2.0,1000.0,5.0,39.942474,-75.154852,2016-06-16 12:24:17.370059
12849877,6422570,Shared room,,HARTRANFT,0,,8,1.0,70.0,1.0,39.988006,-75.15072,2016-06-16 12:24:13.824201
5561778,18742145,Entire home/apt,,WEST_POPLAR,0,,2,1.0,1000.0,1.0,39.96525,-75.159185,2016-06-16 12:24:10.896503
6015259,1601524,Private room,,NORTHERN_LIBERTIES,22,5.0,2,1.0,75.0,14.0,39.967021,-75.14067,2016-06-16 12:24:08.214799
8292075,43720119,Entire home/apt,,WASHINGTON_SQUARE,0,,2,0.0,165.0,2.0,39.951283,-75.162061,2016-06-16 12:24:03.711685
13396256,30317292,Entire home/apt,,POINT_BREEZE,0,,6,3.0,1200.0,1.0,39.936582,-75.169294,2016-06-16 12:23:57.130592
7899845,41652975,Private room,,MANAYUNK,0,,3,1.0,650.0,1.0,40.027918,-75.2212,2016-06-16 12:23:54.667083
