room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
10176376,1183,22187934,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,4,2.0,,3295.0,,2017-05-04 20:43:31.757237,39.941596,-75.17152,0101000020E610000009A7052FFACA52C0AF05BD3786F84340
5499843,1183,28526165,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,10,5.0,,5000.0,,2017-05-04 20:43:31.754543,39.947727,-75.171077,0101000020E61000004206F2ECF2CA52C0A2444B1E4FF94340
5469671,1183,28368564,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,9,3.0,,2100.0,,2017-05-04 20:43:31.748460,39.941786,-75.174754,0101000020E610000017B6662B2FCB52C053EA92718CF84340
8228304,1183,43048986,Entire home/apt,,Philadelphia,,MANTUA,0,0.0,8,3.0,,2000.0,,2017-05-04 20:43:31.743540,39.964914,-75.194206,0101000020E6100000F7AB00DF6DCC52C0EDB94C4D82FB4340
6939426,1183,36385512,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,4,1.0,,2500.0,,2017-05-04 20:43:31.734862,39.953662,-75.174314,0101000020E6100000094FE8F527CB52C00FB8AE9811FA4340
8488356,1183,12839669,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,5,1.0,,2000.0,,2017-05-04 20:43:28.776016,39.963034,-75.171153,0101000020E61000003067B62BF4CA52C0D177B7B244FB4340
7748463,1183,40713835,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,4,1.0,,4000.0,,2017-05-04 20:43:28.758090,39.963112,-75.174459,0101000020E61000008BDF14562ACB52C04D31074147FB4340
7748848,1183,40733598,Entire home/apt,,Philadelphia,,CALLOWHILL,0,0.0,8,3.0,,3000.0,,2017-05-04 20:43:08.463829,39.961383,-75.158232,0101000020E6100000904B1C7920CA52C016F71F990EFB4340
7884550,1183,41564040,Entire home/apt,,Philadelphia,,FAIRMOUNT,0,0.0,8,2.0,,4998.0,,2017-05-04 20:42:58.893746,39.969407,-75.180909,0101000020E610000055A3570394CB52C0B9C1508715FC4340
7194668,1183,37676869,Entire home/apt,,Philadelphia,,FAIRMOUNT,0,0.0,6,2.0,,2000.0,,2017-05-04 20:42:58.889607,39.969512,-75.180237,0101000020E6100000DE21C50089CB52C02F8A1EF818FC4340
4691827,1183,24256395,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,8,3.0,,1800.0,,2017-05-04 20:42:47.272225,39.945029,-75.176573,0101000020E6100000D316D7F84CCB52C0C362D4B5F6F84340
7342847,1183,26523072,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,8,4.0,,2100.0,,2017-05-04 20:42:47.269031,39.955624,-75.17191,0101000020E6100000BEF6CC9200CB52C0E8A221E351FA4340
7509940,1183,7196954,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,6,2.0,,2200.0,,2017-05-04 20:42:47.264386,39.964576,-75.162232,0101000020E61000005797530262CA52C0D540F33977FB4340
8128200,1183,31558993,Entire home/apt,,Philadelphia,,FAIRMOUNT,0,0.0,8,2.0,,2000.0,,2017-05-04 20:42:47.258837,39.96929,-75.17738,0101000020E6100000BABDA4315ACB52C0802BD9B111FC4340
7092915,1183,22461504,Entire home/apt,,Philadelphia,,MANTUA,0,0.0,7,3.0,,2000.0,,2017-05-04 20:42:47.250928,39.962936,-75.189533,0101000020E6100000D120054F21CC52C00E12A27C41FB4340
8171320,1183,43124859,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,2,0.0,,2500.0,,2017-05-04 20:42:47.247513,39.960573,-75.178609,0101000020E61000005C7171546ECB52C0D6355A0EF4FA4340
6324302,1183,32910389,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,4,1.0,,3500.0,,2017-05-04 20:42:47.244672,39.948497,-75.173288,0101000020E610000083328D2617CB52C054AD855968F94340
6779397,1183,12770536,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,12,5.0,,6000.0,,2017-05-04 20:42:47.238634,39.964412,-75.172202,0101000020E61000009293895B05CB52C05BEF37DA71FB4340
7918151,1183,34832789,Entire home/apt,,Philadelphia,,MANTUA,0,0.0,10,5.0,,4500.0,,2017-05-04 20:42:45.737189,39.964495,-75.190189,0101000020E6100000C6C37B0E2CCC52C0E813799274FB4340
7838540,1183,41293465,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,16,8.0,,4500.0,,2017-05-04 20:42:45.733576,39.946983,-75.169565,0101000020E6100000F6622827DACA52C01A6F2BBD36F94340
5850759,1183,18280887,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,8,3.0,,1750.0,,2017-05-04 20:42:45.726379,39.966367,-75.175499,0101000020E6100000C45E28603BCB52C08177F2E9B1FB4340
5520680,1183,28629762,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,8,3.0,,2200.0,,2017-05-04 20:42:45.704115,39.952914,-75.175158,0101000020E61000007F68E6C935CB52C045F30016F9F94340
7309265,1183,38291789,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,8,4.0,,5500.0,,2017-05-04 20:42:45.618995,39.947525,-75.171023,0101000020E610000049F7730AF2CA52C03A92CB7F48F94340
8151629,1183,41484785,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,4,2.0,,2000.0,,2017-05-04 20:42:44.910254,39.963398,-75.176199,0101000020E6100000A0A52BD846CB52C012842BA050FB4340
5200219,1183,26900928,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,6,2.0,,1700.0,,2017-05-04 20:42:41.304922,39.965644,-75.176936,0101000020E61000000B5F5FEB52CB52C010CAFB389AFB4340
6261477,1183,32534659,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,8,2.0,,2500.0,,2017-05-04 20:42:39.894916,39.959424,-75.175347,0101000020E6100000E99C9FE238CB52C0AE7FD767CEFA4340
6544044,1183,34226268,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,9,4.0,,2250.0,,2017-05-04 20:42:39.880643,39.963859,-75.176002,0101000020E6100000F581E49D43CB52C0467A51BB5FFB4340
7196040,1183,37622267,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,6,3.0,,3000.0,,2017-05-04 20:42:36.782289,39.966367,-75.177679,0101000020E6100000E78BBD175FCB52C08177F2E9B1FB4340
7458034,1183,36465852,Entire home/apt,,Philadelphia,,FRANCISVILLE,0,0.0,8,3.0,,1650.0,,2017-05-04 20:42:31.666942,39.971144,-75.163544,0101000020E610000040DD408177CA52C073DA53724EFC4340
7513145,1183,7196954,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,2,1.0,,1600.0,,2017-05-04 20:42:31.660471,39.965436,-75.162207,0101000020E6100000AA0B789961CA52C0C630276893FB4340
7859859,1183,41424109,Entire home/apt,,Philadelphia,,WASHINGTON_SQUARE,0,0.0,6,2.0,,3500.0,,2017-05-04 20:42:17.647596,39.950867,-75.161763,0101000020E6100000FBAC32535ACA52C03EEC8502B6F94340
17118886,1183,40986250,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,6,2.0,,2000.0,,2017-05-04 20:42:17.630545,39.965681,-75.176374,0101000020E610000057772CB649CB52C02DAF5C6F9BFB4340
5705575,1183,29576373,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,13,2.0,,2500.0,,2017-05-04 20:42:16.177712,39.952988,-75.173545,0101000020E610000099D87C5C1BCB52C07FBDC282FBF94340
4908995,1183,920112,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,6,3.0,,2000.0,,2017-05-04 20:42:16.172106,39.943068,-75.177126,0101000020E61000005D514A0856CB52C0BAF3C473B6F84340
5518384,1183,28619927,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,4,2.0,,7000.0,,2017-05-04 20:42:16.157763,39.953844,-75.167964,0101000020E6100000F1B913ECBFCA52C02FBE688F17FA4340
7821053,1183,41176924,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,10,4.0,,2500.0,,2017-05-04 20:42:14.636856,39.956686,-75.172637,0101000020E610000017450F7C0CCB52C04145D5AF74FA4340
8193295,1183,43216925,Entire home/apt,,Philadelphia,,WASHINGTON_SQUARE,0,0.0,5,2.0,,2500.0,,2017-05-04 20:42:14.629322,39.946688,-75.163677,0101000020E6100000E08618AF79CA52C001C287122DF94340
8310388,1183,43814116,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,10,4.0,,3500.0,,2017-05-04 20:42:13.548835,39.952326,-75.178761,0101000020E61000003733FAD170CB52C0B49080D1E5F94340
7094347,1183,37184629,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,8,4.0,,3500.0,,2017-05-04 20:42:12.450321,39.947811,-75.178537,0101000020E6100000100874266DCB52C000E5EFDE51F94340
5070029,1183,26181606,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,5,3.0,,2500.0,,2017-05-04 20:42:10.418653,39.950526,-75.177614,0101000020E6100000F4531C075ECB52C0B5FF01D6AAF94340
7750354,1183,40744974,Entire home/apt,,Philadelphia,,QUEEN_VILLAGE,0,0.0,6,3.0,,2000.0,,2017-05-04 20:41:55.557921,39.938169,-75.144952,0101000020E610000059DFC0E446C952C07E8FFAEB15F84340
8370377,1183,44116338,Entire home/apt,,Philadelphia,,WEST_POPLAR,0,0.0,5,3.0,,2000.0,,2017-05-04 20:41:55.555442,39.963317,-75.156617,0101000020E6100000D93F4F0306CA52C02657B1F84DFB4340
7154671,1183,37268953,Entire home/apt,,Philadelphia,,QUEEN_VILLAGE,0,0.0,12,3.0,,2500.0,,2017-05-04 20:41:55.551134,39.940075,-75.145221,0101000020E6100000516C054D4BC952C0C364AA6054F84340
1960505,1183,10130695,Entire home/apt,,Philadelphia,,WASHINGTON_SQUARE,0,0.0,2,2.0,,2200.0,,2017-05-04 20:41:55.541344,39.94913,-75.154387,0101000020E61000005DFB027AE1C952C084D382177DF94340
7789515,1183,36970830,Entire home/apt,,Philadelphia,,SOCIETY_HILL,0,0.0,3,1.0,,1900.0,,2017-05-04 20:41:55.538724,39.943402,-75.155015,0101000020E6100000EDD808C4EBC952C0917D9065C1F84340
7523868,1183,39427157,Entire home/apt,,Philadelphia,,SOCIETY_HILL,0,0.0,14,5.0,,3000.0,,2017-05-04 20:41:55.536451,39.944749,-75.14969,0101000020E610000073A25D8594C952C0E0F60489EDF84340
7234994,1183,24342373,Entire home/apt,,Philadelphia,,QUEEN_VILLAGE,0,0.0,10,4.0,,3500.0,,2017-05-04 20:41:53.994008,39.937246,-75.152758,0101000020E6100000F48C7DC9C6C952C046274BADF7F74340
7581350,1183,23496481,Entire home/apt,,Philadelphia,,BELLA_VISTA,0,0.0,6,4.0,,1600.0,,2017-05-04 20:41:53.987367,39.938057,-75.155518,0101000020E61000001EFCC401F4C952C05664744012F84340
6899986,1183,26188783,Entire home/apt,,Philadelphia,,BELLA_VISTA,0,0.0,10,4.0,,4000.0,,2017-05-04 20:41:53.981376,39.938471,-75.153896,0101000020E61000000EBF9B6ED9C952C0499F56D11FF84340
7180704,1183,37618728,Entire home/apt,,Philadelphia,,QUEEN_VILLAGE,0,0.0,8,4.0,,4000.0,,2017-05-04 20:41:53.974863,39.93738,-75.146078,0101000020E6100000912A8A5759C952C055F65D11FCF74340
7367941,1183,38606413,Entire home/apt,,Philadelphia,,QUEEN_VILLAGE,0,0.0,8,4.0,,2000.0,,2017-05-04 20:41:52.448862,39.934466,-75.146501,0101000020E610000034F5BA4560C952C0AA9CF6949CF74340
7194437,1183,28884879,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,6,3.0,,1700.0,,2017-05-04 20:41:36.427104,39.95798,-75.176372,0101000020E610000087FBC8AD49CB52C06D1CB1169FFA4340
6884648,1183,36074821,Entire home/apt,,Philadelphia,,FAIRMOUNT,0,0.0,6,4.0,,3500.0,,2017-05-04 20:41:36.409465,39.969047,-75.177732,0101000020E6100000F9DC09F65FCB52C0BAA46ABB09FC4340
6131358,1183,31808276,Entire home/apt,,Philadelphia,,CENTER_CITY,0,0.0,4,2.0,,2000.0,,2017-05-04 20:41:35.526685,39.952955,-75.157695,0101000020E610000089EFC4AC17CA52C0A4C7EF6DFAF94340
7555013,1183,39599063,Entire home/apt,,Philadelphia,,FAIRMOUNT,0,0.0,10,4.0,,1833.0,,2017-05-04 20:41:35.521380,39.971605,-75.177676,0101000020E61000002F52280B5FCB52C0A6D0798D5DFC4340
7461642,1183,39082903,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,8,4.0,,2400.0,,2017-05-04 20:41:35.512440,39.964164,-75.174323,0101000020E610000033FCA71B28CB52C082FDD7B969FB4340
7272027,1183,20414931,Entire home/apt,,Philadelphia,,WASHINGTON_SQUARE,0,0.0,8,3.0,,3000.0,,2017-05-04 20:41:35.508006,39.948884,-75.156064,0101000020E61000004F05DCF3FCC952C04DD9E90775F94340
7589327,1183,39799568,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,6,2.0,,2000.0,,2017-05-04 20:41:35.495783,39.965627,-75.163628,0101000020E61000006F2D93E178CA52C03A9160AA99FB4340
6254588,1183,7612244,Entire home/apt,,Philadelphia,,OLD_CITY,0,0.0,6,2.0,,3000.0,,2017-05-04 20:41:33.636849,39.949811,-75.146334,0101000020E6100000BE1248895DC952C0C630276893F94340
7660216,1183,39871349,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,8,4.0,,2000.0,,2017-05-04 20:41:33.632583,39.96646,-75.1765,0101000020E61000009EEFA7C64BCB52C0327216F6B4FB4340
7323461,1183,38364168,Entire home/apt,,Philadelphia,,FAIRMOUNT,0,0.0,8,3.0,,2400.0,,2017-05-04 20:41:33.628151,39.969301,-75.176022,0101000020E61000001958C7F143CB52C0747D1F0E12FC4340
6853266,1183,35911812,Entire home/apt,,Philadelphia,,FAIRMOUNT,0,0.0,6,3.0,,2000.0,,2017-05-04 20:41:33.617597,39.968632,-75.179885,0101000020E61000009F02603C83CB52C0F6ED2422FCFB4340
5874264,1183,319773,Entire home/apt,,Philadelphia,,FRANCISVILLE,0,0.0,12,4.0,,2170.0,,2017-05-04 20:41:33.608763,39.970256,-75.170007,0101000020E6100000D4450A65E1CA52C0B75F3E5931FC4340
6836561,1183,35821155,Entire home/apt,,Philadelphia,,SPRING_GARDEN,0,0.0,6,2.0,,5000.0,,2017-05-04 20:41:32.041944,39.966883,-75.175396,0101000020E61000005AF624B039CB52C0790778D2C2FB4340
6345638,1183,33049006,Entire home/apt,,Philadelphia,,FRANCISVILLE,0,0.0,8,4.0,,2875.0,,2017-05-04 20:41:32.033806,39.970731,-75.16924,0101000020E6100000344B02D4D4CA52C0501BD5E940FC4340
7515941,1183,37050550,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,12,4.0,,2500.0,,2017-05-04 20:41:32.029202,39.963465,-75.171681,0101000020E61000000E164ED2FCCA52C09AEB34D252FB4340
5006633,1183,25716263,Entire home/apt,,Philadelphia,,BREWERYTOWN,0,0.0,10,4.0,,1975.0,,2017-05-04 20:41:32.004494,39.976295,-75.186082,0101000020E6100000F4177AC4E8CB52C0C91F0C3CF7FC4340
8045875,1183,42489741,Entire home/apt,,Philadelphia,,OLD_KENSINGTON,0,0.0,10,5.0,,4550.0,,2017-05-04 20:41:30.691393,39.97178,-75.145505,0101000020E6100000E31934F44FC952C015747B4963FC4340
8026638,1183,42381638,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,7,4.0,,5500.0,,2017-05-04 20:41:11.295775,39.947395,-75.174124,0101000020E6100000B85CFDD824CB52C06CB2463D44F94340
7645336,1183,40116850,Entire home/apt,,Philadelphia,,QUEEN_VILLAGE,0,0.0,6,3.0,,1600.0,,2017-05-04 20:41:11.291628,39.940785,-75.146769,0101000020E610000044C4CDA964C952C09FC893A46BF84340
7193031,1183,37669712,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,6,3.0,,2500.0,,2017-05-04 20:41:11.288453,39.957126,-75.175495,0101000020E61000002367614F3BCB52C05E13D21A83FA4340
6302787,1183,32703007,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,6,3.0,,1800.0,,2017-05-04 20:41:09.901822,39.940689,-75.170698,0101000020E610000087DF4DB7ECCA52C07D5A457F68F84340
7918279,1183,41753252,Entire home/apt,,Philadelphia,,QUEEN_VILLAGE,0,0.0,6,3.0,,1999.0,,2017-05-04 20:41:09.899089,39.934524,-75.147701,0101000020E61000008925E5EE73C952C0DFA9807B9EF74340
7347763,1183,38494493,Entire home/apt,,Philadelphia,,CEDAR_PARK,0,0.0,16,6.0,,3200.0,,2017-05-04 20:41:09.896478,39.948054,-75.222023,0101000020E61000006DFDF49F35CE52C0C66B5ED559F94340
7306536,1183,38275141,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,6,1.0,,2000.0,,2017-05-04 20:41:09.892247,39.960176,-75.17838,0101000020E6100000AC90F2936ACB52C0B933130CE7FA4340
6101136,1183,31658337,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,6,2.0,,3500.0,,2017-05-04 20:41:09.885228,39.954343,-75.176264,0101000020E610000094DDCCE847CB52C0511553E927FA4340
7826857,1183,41212848,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,8,4.0,,1700.0,,2017-05-04 20:41:09.882625,39.943123,-75.168679,0101000020E6100000682101A3CBCA52C07E8D2441B8F84340
7238555,1183,37898867,Entire home/apt,,Philadelphia,,WEST_POWELTON,0,0.0,5,2.0,,2000.0,,2017-05-04 20:41:09.880093,39.959552,-75.206844,0101000020E6100000EDD79DEE3CCD52C0DC679599D2FA4340
7713985,1183,10159969,Entire home/apt,,Philadelphia,,RITTENHOUSE,1,0.0,5,3.0,,2000.0,,2017-05-04 20:41:09.876773,39.949496,-75.179244,0101000020E61000004580D3BB78CB52C067D7BD1589F94340
5358836,1183,27779403,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,6,3.0,,1600.0,,2017-05-04 20:41:09.874685,39.939734,-75.178821,0101000020E6100000A2B5A2CD71CB52C03A78263449F84340
7858071,1183,41412214,Entire home/apt,,Philadelphia,,UNIVERSITY_CITY,0,0.0,8,4.0,,2000.0,,2017-05-04 20:41:09.868846,39.962565,-75.186969,0101000020E61000006A17D34CF7CB52C01AA3755435FB4340
7673052,1183,40288961,Entire home/apt,,Philadelphia,,POINT_BREEZE,0,0.0,12,4.0,,1750.0,,2017-05-04 20:41:08.285271,39.93577,-75.170845,0101000020E6100000D9EBDD1FEFCA52C0F949B54FC7F74340
8471321,1183,44611683,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,6,4.0,,2000.0,,2017-05-04 20:41:08.282807,39.94038,-75.173092,0101000020E6100000C0CC77F013CB52C0FFE7305F5EF84340
7801876,1183,5055569,Entire home/apt,,Philadelphia,,LOGAN_SQUARE,0,0.0,6,3.0,,3000.0,,2017-05-04 20:41:08.271997,39.954114,-75.170939,0101000020E61000001AA721AAF0CA52C0EF53556820FA4340
6886890,1183,2052497,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,6,0.0,,1936.0,,2017-05-04 20:41:08.269008,39.950682,-75.174635,0101000020E61000002A6F47382DCB52C0AC72A1F2AFF94340
7749615,1183,37625760,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,6,3.0,,1750.0,,2017-05-04 20:41:08.263322,39.949749,-75.175419,0101000020E610000036069D103ACB52C050340F6091F94340
7974179,1183,28067210,Entire home/apt,,Philadelphia,,WHITMAN,0,0.0,6,3.0,,2000.0,,2017-05-04 20:41:08.257858,39.917833,-75.154575,0101000020E6100000DE718A8EE4C952C044183F8D7BF54340
7744299,1183,40682382,Entire home/apt,,Philadelphia,,EAST_PASSYUNK,0,0.0,5,2.0,,2000.0,,2017-05-04 20:41:08.253520,39.926551,-75.168254,0101000020E6100000F5DA6CACC4CA52C0BE89213999F64340
7630888,1183,39811573,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,10,3.0,,2000.0,,2017-05-04 20:41:06.535120,39.941889,-75.169332,0101000020E6100000A48AE255D6CA52C028BB99D18FF84340
5070617,1183,26185702,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,10,3.0,,1950.0,,2017-05-04 20:41:06.516837,39.942758,-75.171094,0101000020E6100000ADA23F34F3CA52C06C054D4BACF84340
7740119,1183,40682716,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,8,3.0,,2500.0,,2017-05-04 20:41:06.506160,39.94039,-75.174608,0101000020E6100000AE6708C72CCB52C023BE13B35EF84340
6446361,1183,33656421,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,6,4.0,,4000.0,,2017-05-04 20:41:06.503943,39.94028,-75.182189,0101000020E6100000382C0DFCA8CB52C09C8A54185BF84340
5037754,1183,25695268,Entire home/apt,,Philadelphia,,RITTENHOUSE,0,0.0,4,2.0,,2200.0,,2017-05-04 20:41:06.494921,39.948992,-75.173938,0101000020E61000000762D9CC21CB52C03315E29178F94340
6968045,1183,21885456,Entire home/apt,,Philadelphia,,POINT_BREEZE,0,0.0,6,3.0,,3250.0,,2017-05-04 20:41:04.799343,39.936896,-75.172587,0101000020E6100000BE2D58AA0BCB52C069E04735ECF74340
7253305,1183,29267832,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,8,4.0,,1750.0,,2017-05-04 20:41:04.782516,39.942464,-75.179525,0101000020E61000001FF46C567DCB52C024D40CA9A2F84340
7488806,1183,39220882,Entire home/apt,,Philadelphia,,POINT_BREEZE,0,0.0,8,4.0,,1800.0,,2017-05-04 20:41:04.771870,39.935531,-75.179119,0101000020E6100000E7C589AF76CB52C074B2D47ABFF74340
8309651,1183,43810188,Entire home/apt,,Philadelphia,,WEST_POWELTON,0,0.0,6,3.0,,2000.0,,2017-05-04 20:41:03.270466,39.958699,-75.203419,0101000020E6100000A41820D104CD52C09DDA19A6B6FA4340
5143240,1183,26589349,Entire home/apt,,Philadelphia,,GRADUATE_HOSPITAL,0,0.0,6,2.0,,1990.0,,2017-05-04 20:41:03.256648,39.943464,-75.171979,0101000020E6100000522635B401CB52C0077AA86DC3F84340
