room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6437683,33584968,Entire home/apt,,RITTENHOUSE,0,,,1.0,600.0,3.0,39.952062,-75.174988,2016-03-16 08:51:40.399356
8132487,29706732,Entire home/apt,,LOGAN_SQUARE,0,,,3.0,1199.0,1.0,39.954089,-75.16936,2016-03-16 08:51:37.099129
11797304,749547,Private room,,SPRUCE_HILL,0,,2.0,1.0,25.0,1.0,39.954595,-75.212943,2016-03-16 08:51:34.454449
7758473,40565644,Entire home/apt,,PASSYUNK_SQUARE,0,,5.0,3.0,950.0,5.0,39.934633,-75.158208,2016-03-16 08:51:28.645082
8391121,44211031,Entire home/apt,,POINT_BREEZE,0,,,3.0,1200.0,1.0,39.937724,-75.175034,2016-03-16 08:51:23.450041
6886364,36084773,Entire home/apt,,HAWTHORNE,0,,,2.0,500.0,3.0,39.940351,-75.163042,2016-03-16 08:51:21.516352
6325578,32699505,Private room,,TIOGA,3,4.0,2.0,1.0,65.0,1.0,40.004769,-75.154242,2016-03-16 08:51:16.272606
5651635,29289154,Entire home/apt,,LOGAN_SQUARE,0,,4.0,2.0,2000.0,5.0,39.959683,-75.173701,2016-03-16 08:51:12.997750
7149260,37439583,Entire home/apt,,MANAYUNK,0,,,3.0,1000.0,1.0,40.032225,-75.231051,2016-03-16 08:51:05.491702
7205473,37728804,Entire home/apt,,WASHINGTON_SQUARE,3,5.0,1.0,0.0,385.0,180.0,39.947301,-75.163437,2016-03-16 08:51:02.181527
6278779,4022819,Entire home/apt,,RITTENHOUSE,9,4.0,2.0,0.0,169.0,1.0,39.952542,-75.176671,2016-03-16 08:50:56.252691
9574503,49563644,Entire home/apt,,LOGAN_SQUARE,0,,4.0,1.0,115.0,1.0,39.957091,-75.172352,2016-03-16 08:50:47.681802
5386387,7606102,Entire home/apt,,NEWBOLD,30,5.0,4.0,2.0,115.0,2.0,39.923141,-75.170496,2016-03-16 08:50:41.400949
7050244,36972591,Entire home/apt,,RITTENHOUSE,0,,,3.0,900.0,1.0,39.94472,-75.170462,2016-03-16 08:50:31.356296
7009597,12342474,Private room,,FISHTOWN,0,,5.0,1.0,1200.0,1.0,39.978858,-75.128264,2016-03-16 08:50:27.672341
7561627,23817443,Entire home/apt,,FAIRMOUNT,0,,4.0,2.0,1500.0,3.0,39.970733,-75.172088,2016-03-16 08:50:25.271305
4126877,14204224,Entire home/apt,,WALNUT_HILL,151,4.5,4.0,0.0,70.0,1.0,39.953409,-75.216404,2016-03-16 08:50:17.618887
7377576,38014569,Entire home/apt,,SPRING_GARDEN,0,,4.0,2.0,385.0,1.0,39.965596,-75.176835,2016-03-16 08:50:11.583894
1296738,1534620,Entire home/apt,,HAWTHORNE,32,4.5,3.0,1.0,138.0,3.0,39.941641,-75.162091,2016-03-16 08:49:58.647037
5259643,517858,Entire home/apt,,GRADUATE_HOSPITAL,23,5.0,2.0,1.0,175.0,2.0,39.943388,-75.168841,2016-03-16 08:49:52.236224
6861361,35955480,Entire home/apt,,BUSTLETON,0,,5.0,2.0,700.0,1.0,40.085572,-75.038312,2016-03-16 08:49:49.074761
1356714,1970148,Private room,,WEST_POWELTON,112,4.5,2.0,1.0,63.0,1.0,39.960305,-75.198594,2016-03-16 08:49:45.104749
7530206,39462125,Entire home/apt,,NORTHERN_LIBERTIES,0,,,2.0,300.0,1.0,39.96626,-75.133128,2016-03-16 08:49:42.352352
8280782,43663912,Entire home/apt,,BELLA_VISTA,0,,,3.0,600.0,2.0,39.938972,-75.153483,2016-03-16 08:49:40.377634
7957353,34478888,Entire home/apt,,OVERBROOK,0,,2.0,1.0,350.0,3.0,39.987216,-75.250676,2016-03-16 08:49:37.513822
8429300,44392084,Shared room,,HARTRANFT,0,,,1.0,300.0,2.0,39.985569,-75.152913,2016-03-16 08:49:34.591492
8368760,10942900,Entire home/apt,,FAIRMOUNT,0,,2.0,1.0,95.0,2.0,39.973688,-75.182825,2016-03-16 08:49:24.992663
5602287,29044194,Entire home/apt,,GRADUATE_HOSPITAL,0,,,3.0,1200.0,1.0,39.939369,-75.168009,2016-03-16 08:49:18.334338
8989017,46955375,Entire home/apt,,PASSYUNK_SQUARE,13,5.0,4.0,2.0,130.0,1.0,39.930572,-75.163317,2016-03-16 08:49:12.443256
6713351,27921725,Entire home/apt,,NORTHERN_LIBERTIES,0,,,2.0,550.0,2.0,39.968232,-75.141468,2016-03-16 08:49:09.039160
8013389,42310521,Entire home/apt,,LOWER_MOYAMENSING,0,,,2.0,1200.0,1.0,39.916773,-75.166105,2016-03-16 08:49:05.392597
7036289,2103066,Private room,,SPRING_GARDEN,1,5.0,2.0,1.0,200.0,1.0,39.966349,-75.175005,2016-03-16 08:49:01.659536
7645465,16147085,Private room,,RITTENHOUSE,6,4.5,2.0,1.0,85.0,1.0,39.950117,-75.167479,2016-03-16 08:48:52.279094
8293028,43725579,Entire home/apt,,ROXBOROUGH,0,,,3.0,1200.0,1.0,40.030414,-75.210682,2016-03-16 08:48:48.456575
7899726,41652207,Entire home/apt,,WASHINGTON_SQUARE,0,,1.0,0.0,120.0,1.0,39.949533,-75.160973,2016-03-16 08:48:41.373926
6675598,30624017,Entire home/apt,,FRANCISVILLE,0,,,4.0,750.0,1.0,39.969889,-75.16968,2016-03-16 08:48:38.205626
8082481,40957461,Private room,,LOGAN_SQUARE,11,5.0,2.0,1.0,110.0,1.0,39.961363,-75.170402,2016-03-16 08:48:34.155675
7652567,40160987,Entire home/apt,,RITTENHOUSE,0,,3.0,0.0,150.0,2.0,39.944883,-75.168108,2016-03-16 08:48:28.937001
8452910,44205014,Entire home/apt,,GRADUATE_HOSPITAL,0,,,3.0,500.0,4.0,39.940707,-75.177879,2016-03-16 08:48:26.446859
7027584,8691083,Entire home/apt,,NORTHERN_LIBERTIES,0,,,2.0,800.0,1.0,39.967085,-75.136612,2016-03-16 08:48:22.493172
10360264,12974105,Entire home/apt,,NORTHERN_LIBERTIES,0,,,2.0,200.0,3.0,39.965563,-75.145214,2016-03-16 08:48:19.693870
7524062,39352382,Entire home/apt,,GRADUATE_HOSPITAL,0,,,3.0,250.0,3.0,39.940772,-75.172434,2016-03-16 08:48:16.976493
7131458,37350042,Entire home/apt,,BREWERYTOWN,0,,,3.0,2858.0,1.0,39.977335,-75.187378,2016-03-16 08:48:10.831411
4637182,13777948,Entire home/apt,,SPRUCE_HILL,22,4.5,2.0,0.0,78.0,1.0,39.953943,-75.213076,2016-03-16 08:48:04.659766
10362092,19377410,Entire home/apt,,LOGAN_SQUARE,0,,3.0,1.0,100.0,1.0,39.963057,-75.178416,2016-03-16 08:47:51.456463
6325485,32699505,Private room,,TIOGA,9,4.5,1.0,1.0,55.0,1.0,40.004307,-75.154941,2016-03-16 08:47:48.459020
5507083,28563010,Private room,,WISSAHICKON,34,5.0,4.0,1.0,36.0,1.0,40.01855,-75.204876,2016-03-16 08:47:40.291485
7144680,24188805,Entire home/apt,,BELLA_VISTA,0,,5.0,2.0,1000.0,1.0,39.941956,-75.153788,2016-03-16 08:47:38.000019
6677064,32227666,Entire home/apt,,NORTH_CENTRAL,4,3.5,,4.0,1700.0,1.0,39.981932,-75.161176,2016-03-16 08:47:31.230433
4077504,2873670,Private room,,CENTER_CITY,148,4.5,1.0,1.0,50.0,1.0,39.955933,-75.158824,2016-03-16 08:47:28.236141
5801201,13062202,Entire home/apt,,PASSYUNK_SQUARE,4,5.0,,1.0,75.0,2.0,39.93502,-75.164331,2016-03-16 08:47:22.411797
2215363,4251111,Private room,,CALLOWHILL,44,5.0,2.0,1.0,84.0,1.0,39.960525,-75.154832,2016-03-16 08:47:18.477240
7286818,38158651,Entire home/apt,,FITLER_SQUARE,5,5.0,4.0,2.0,300.0,2.0,39.947365,-75.18161,2016-03-16 08:47:15.192987
7998196,38414829,Private room,,FRANCISVILLE,0,,2.0,1.0,500.0,1.0,39.969501,-75.166019,2016-03-16 08:47:04.200855
7716606,39974384,Entire home/apt,,MANAYUNK,0,,,4.0,1400.0,1.0,40.027521,-75.221569,2016-03-16 08:47:01.816122
7748427,40730914,Entire home/apt,,FRANCISVILLE,0,,5.0,2.0,350.0,1.0,39.969494,-75.165583,2016-03-16 08:46:59.897921
7515941,37050550,Entire home/apt,,LOGAN_SQUARE,0,,,4.0,2500.0,4.0,39.963465,-75.171681,2016-03-16 08:46:57.292293
7816472,41150772,Entire home/apt,,OLD_CITY,0,,4.0,4.0,2000.0,1.0,39.951426,-75.142729,2016-03-16 08:46:54.030738
6612052,6374986,Entire home/apt,,FISHTOWN,9,5.0,4.0,2.0,120.0,3.0,39.975857,-75.127686,2016-03-16 08:46:50.692341
8453685,44500159,Entire home/apt,,SPRING_GARDEN,0,,2.0,1.0,400.0,2.0,39.963827,-75.169815,2016-03-16 08:46:47.887812
7936493,4942344,Private room,,WEST_PASSYUNK,0,,2.0,1.0,60.0,1.0,39.928329,-75.17872,2016-03-16 08:46:44.243290
8132804,9148985,Entire home/apt,,SPRUCE_HILL,4,4.5,4.0,1.0,59.0,1.0,39.951108,-75.21179,2016-03-16 08:46:40.815343
7982788,36540441,Entire home/apt,,POINT_BREEZE,0,,5.0,3.0,200.0,1.0,39.935121,-75.174725,2016-03-16 08:46:37.580095
9565001,35031024,Entire home/apt,,POWELTON,0,,2.0,0.0,65.0,1.0,39.959721,-75.193389,2016-03-16 08:46:34.857837
7310038,38297349,Entire home/apt,,FAIRMOUNT,0,,,3.0,1500.0,4.0,39.968738,-75.176072,2016-03-16 08:46:32.810039
8171688,43126786,Entire home/apt,,RITTENHOUSE,0,,,4.0,1580.0,2.0,39.948093,-75.171643,2016-03-16 08:46:27.570409
8001233,42239790,Private room,,SPRUCE_HILL,41,4.5,2.0,1.0,58.0,1.0,39.955204,-75.20587,2016-03-16 08:46:24.972076
9431043,48885124,Private room,,NORTH_CENTRAL,0,,1.0,1.0,60.0,1.0,39.975315,-75.167372,2016-03-16 08:46:22.417961
8077697,8800059,Entire home/apt,,POINT_BREEZE,0,,,4.0,1200.0,3.0,39.934433,-75.17009,2016-03-16 08:46:08.334829
6885587,36079662,Private room,,PASSYUNK_SQUARE,0,,2.0,1.0,500.0,1.0,39.933487,-75.161871,2016-03-16 08:46:01.752969
6702549,9786582,Private room,,PENNSPORT,29,5.0,2.0,1.0,99.0,1.0,39.929592,-75.149143,2016-03-16 08:45:59.726886
7620761,39971191,Entire home/apt,,GERMANY_HILL,0,,5.0,2.0,1450.0,1.0,40.033899,-75.236677,2016-03-16 08:45:56.173587
8496999,31029435,Entire home/apt,,HARTRANFT,0,,4.0,2.0,250.0,1.0,39.98733,-75.153482,2016-03-16 08:45:50.537284
8062025,39911516,Private room,,QUEEN_VILLAGE,1,5.0,2.0,1.0,139.0,2.0,39.93666,-75.152879,2016-03-16 08:45:45.292203
7363655,38581529,Entire home/apt,,PACKER_PARK,0,,4.0,3.0,900.0,1.0,39.911953,-75.178136,2016-03-16 08:45:43.687075
7857957,7128243,Private room,,CEDAR_PARK,0,,2.0,1.0,100.0,2.0,39.948177,-75.219013,2016-03-16 08:45:15.795830
6363248,32159096,Entire home/apt,,NORTHERN_LIBERTIES,0,,4.0,1.0,225.0,1.0,39.966956,-75.140717,2016-03-16 08:45:13.127242
7840785,41308748,Entire home/apt,,EAST_FALLS,0,,2.0,1.0,250.0,1.0,40.013022,-75.184134,2016-03-16 08:45:06.943702
7048828,36957981,Entire home/apt,,BELLA_VISTA,0,,,2.0,1000.0,5.0,39.939438,-75.157872,2016-03-16 08:45:04.279555
6559399,34305635,Entire home/apt,,RITTENHOUSE,15,5.0,4.0,2.0,155.0,2.0,39.947741,-75.178832,2016-03-16 08:45:01.231380
9711100,16847880,Entire home/apt,,GIRARD_ESTATES,6,5.0,2.0,1.0,90.0,1.0,39.921131,-75.1804,2016-03-16 08:44:53.760601
7217275,37784561,Entire home/apt,,GRADUATE_HOSPITAL,0,,,3.0,1500.0,2.0,39.944277,-75.181614,2016-03-16 08:44:37.074656
1007219,2057644,Entire home/apt,,RITTENHOUSE,75,4.5,2.0,1.0,110.0,1.0,39.947022,-75.169592,2016-03-16 08:44:28.055063
6134502,683583,Entire home/apt,,POINT_BREEZE,0,,5.0,2.0,400.0,2.0,39.93322,-75.170056,2016-03-16 08:44:22.241142
6692860,3558621,Entire home/apt,,GRADUATE_HOSPITAL,0,,3.0,1.0,198.0,2.0,39.942393,-75.169881,2016-03-16 08:44:11.159416
6907092,36196780,Private room,,OLNEY,0,,2.0,1.0,195.0,2.0,40.042138,-75.12298,2016-03-16 08:43:58.295931
7987553,12244652,Entire home/apt,,PASSYUNK_SQUARE,0,,4.0,2.0,250.0,3.0,39.937011,-75.164167,2016-03-16 08:43:53.342737
3801600,19529224,Entire home/apt,,WASHINGTON_SQUARE,68,4.5,4.0,1.0,130.0,2.0,39.948305,-75.159684,2016-03-16 08:43:50.515709
5791460,30046379,Entire home/apt,,BELLA_VISTA,0,,,4.0,1200.0,1.0,39.937868,-75.155416,2016-03-16 08:43:47.160089
7971716,42065254,Entire home/apt,,FAIRMOUNT,0,,,2.0,1200.0,1.0,39.970928,-75.171639,2016-03-16 08:43:39.394012
6143049,31865749,Entire home/apt,,OLD_CITY,0,,,2.0,550.0,1.0,39.949543,-75.153483,2016-03-16 08:43:36.607715
7818631,39742570,Private room,,WEST_PASSYUNK,1,5.0,2.0,1.0,150.0,2.0,39.923903,-75.183457,2016-03-16 08:43:33.401171
6974995,36574487,Entire home/apt,,GRADUATE_HOSPITAL,0,,,3.0,2600.0,1.0,39.944532,-75.180228,2016-03-16 08:43:30.160954
6192776,32116093,Entire home/apt,,OLD_CITY,0,,,3.0,1250.0,1.0,39.950743,-75.143485,2016-03-16 08:43:23.784225
9585823,14658995,Private room,,FISHTOWN,0,,2.0,1.0,50.0,1.0,39.973859,-75.123222,2016-03-16 08:43:20.730358
3075677,4060743,Private room,,DICKINSON_NARROWS,114,5.0,1.0,1.0,36.0,1.0,39.928775,-75.156723,2016-03-16 08:43:15.858700
7871529,41485935,Entire home/apt,,FAIRMOUNT,0,,,3.0,950.0,3.0,39.973013,-75.181368,2016-03-16 08:43:09.289073
11085573,19480038,Private room,,FISHTOWN,0,,2.0,1.0,85.0,1.0,39.968909,-75.129488,2016-03-16 08:43:07.146367
7522317,9388824,Entire home/apt,,EAST_PASSYUNK,0,,,3.0,630.0,1.0,39.925453,-75.161388,2016-03-16 08:43:00.948656
6901213,36164317,Entire home/apt,,GRAYS_FERRY,0,,,3.0,1200.0,1.0,39.932743,-75.197008,2016-03-16 08:42:35.854692
7398266,38762700,Entire home/apt,,FAIRMOUNT,0,,2.0,1.0,300.0,1.0,39.970607,-75.177016,2016-03-16 08:42:32.994062
7790271,40999678,Entire home/apt,,FAIRMOUNT,0,,,2.0,500.0,3.0,39.972487,-75.184398,2016-03-16 08:42:26.217625
8419137,44342848,Entire home/apt,,WYNNEFIELD,1,,2.0,0.0,120.0,1.0,39.991058,-75.226079,2016-03-16 08:42:20.452555
3083672,6947972,Entire home/apt,,BELLA_VISTA,20,5.0,2.0,1.0,79.0,2.0,39.94013,-75.154678,2016-03-16 08:42:11.221028
7620519,11135970,Entire home/apt,,OLD_CITY,0,,,2.0,699.0,3.0,39.954848,-75.143209,2016-03-16 08:42:00.805700
8129984,8343189,Entire home/apt,,LOWER_MOYAMENSING,0,,,3.0,350.0,2.0,39.923313,-75.163451,2016-03-16 08:41:50.863841
6412680,33446789,Entire home/apt,,WEST_PASSYUNK,2,5.0,5.0,2.0,200.0,1.0,39.928173,-75.177693,2016-03-16 08:41:40.999621
6852722,25201441,Entire home/apt,,ROXBOROUGH,0,,,2.0,1750.0,1.0,40.020413,-75.211863,2016-03-16 08:41:37.730706
11773262,62601170,Private room,,POWELTON,0,,2.0,1.0,50.0,1.0,39.959537,-75.189328,2016-03-16 08:41:35.447628
6445604,5835581,Entire home/apt,,WASHINGTON_SQUARE,0,,2.0,1.0,200.0,1.0,39.947312,-75.15927,2016-03-16 08:41:33.055612
6886487,3930633,Entire home/apt,,COBBS_CREEK,0,,5.0,3.0,200.0,3.0,39.949326,-75.228079,2016-03-16 08:41:30.955421
6584603,10602402,Entire home/apt,,WISSAHICKON,0,,,2.0,245.0,1.0,40.019008,-75.209908,2016-03-16 08:41:28.257987
8631259,20909882,Shared room,,RITTENHOUSE,22,5.0,2.0,1.0,34.0,1.0,39.952277,-75.177699,2016-03-16 08:41:24.440142
7869573,34922963,Entire home/apt,,NORTH_CENTRAL,0,,3.0,1.0,205.0,1.0,39.976752,-75.162863,2016-03-16 08:41:12.949143
6992443,36660624,Entire home/apt,,FRANCISVILLE,0,,,3.0,1499.0,1.0,39.970444,-75.167914,2016-03-16 08:41:00.499041
6935676,15240311,Shared room,,UNIVERSITY_CITY,6,3.5,1.0,1.0,40.0,2.0,39.956559,-75.203458,2016-03-16 08:40:57.883912
7985334,40719662,Entire home/apt,,FAIRMOUNT,0,,,2.0,1200.0,3.0,39.969585,-75.171294,2016-03-16 08:40:52.257462
7178799,37607211,Entire home/apt,,CHINATOWN,0,,,4.0,1000.0,1.0,39.957004,-75.155078,2016-03-16 08:40:50.946575
7379129,26842241,Entire home/apt,,OLD_CITY,0,,,4.0,300.0,1.0,39.956843,-75.147602,2016-03-16 08:40:48.909473
2526315,4944202,Entire home/apt,,FISHTOWN,9,5.0,4.0,1.0,149.0,2.0,39.981975,-75.122545,2016-03-16 08:40:46.527749
7789728,5625356,Entire home/apt,,RITTENHOUSE,0,,3.0,1.0,560.0,1.0,39.951089,-75.176278,2016-03-16 08:40:41.341417
2593049,1292115,Private room,,NEWBOLD,14,5.0,2.0,1.0,43.0,1.0,39.929592,-75.172951,2016-03-16 08:40:39.511739
8200760,20868116,Private room,,NORTHERN_LIBERTIES,8,5.0,2.0,1.0,50.0,1.0,39.966117,-75.143421,2016-03-16 08:40:33.255648
7858988,41418651,Entire home/apt,,OLD_CITY,0,,4.0,2.0,350.0,1.0,39.952807,-75.154733,2016-03-16 08:40:28.115704
7271657,38072958,Entire home/apt,,LOWER_MOYAMENSING,0,,5.0,3.0,800.0,3.0,39.91644,-75.165818,2016-03-16 08:40:24.513522
8064897,34955555,Private room,,OLD_KENSINGTON,1,4.0,2.0,1.0,60.0,1.0,39.970698,-75.137333,2016-03-16 08:40:18.397934
5857017,13918225,Private room,,OLD_KENSINGTON,5,5.0,2.0,1.0,80.0,1.0,39.971398,-75.14434,2016-03-16 08:40:15.805448
8439960,38551019,Entire home/apt,,BRIDESBURG,0,,3.0,3.0,300.0,1.0,40.003251,-75.065041,2016-03-16 08:40:13.753082
3455895,1264321,Entire home/apt,,RITTENHOUSE,30,5.0,3.0,2.0,160.0,1.0,39.947872,-75.166302,2016-03-16 08:40:11.216296
6784761,35521021,Shared room,,YORKTOWN,0,,2.0,1.0,475.0,1.0,39.971608,-75.158588,2016-03-16 08:40:07.364605
6729126,35237734,Entire home/apt,,GRADUATE_HOSPITAL,0,,,3.0,500.0,5.0,39.942284,-75.182985,2016-03-16 08:39:37.167118
6114983,1788669,Entire home/apt,,WHITMAN,0,,,3.0,1000.0,1.0,39.921275,-75.151017,2016-03-16 08:39:30.347674
6899792,36155784,Entire home/apt,,HAWTHORNE,0,,1.0,1.0,70.0,1.0,39.942623,-75.164268,2016-03-16 08:39:16.530279
7835600,41266823,Entire home/apt,,EAST_FALLS,0,,5.0,2.0,600.0,4.0,40.013194,-75.199317,2016-03-16 08:39:07.132909
9543001,11728514,Private room,,SPRUCE_HILL,0,,1.0,1.0,60.0,1.0,39.952603,-75.210433,2016-03-16 08:39:01.198410
7724276,26356097,Private room,,STADIUM_DISTRICT,0,,3.0,1.0,500.0,1.0,39.908771,-75.17242,2016-03-16 08:38:57.873009
8385042,44185191,Entire home/apt,,WEST_OAK_LANE,0,,,3.0,269.0,1.0,40.064774,-75.172159,2016-03-16 08:38:55.849162
8050076,17019096,Entire home/apt,,RITTENHOUSE,0,,4.0,2.0,1000.0,1.0,39.946954,-75.176665,2016-03-16 08:38:53.781599
7986096,40493903,Entire home/apt,,POINT_BREEZE,0,,2.0,1.0,350.0,1.0,39.930751,-75.179084,2016-03-16 08:38:43.809247
7573108,2817246,Private room,,CHESTNUT_HILL,0,,2.0,1.0,300.0,2.0,40.078946,-75.202413,2016-03-16 08:38:41.549159
8326398,15469842,Private room,,OVERBROOK,1,5.0,3.0,1.0,85.0,1.0,39.990261,-75.242544,2016-03-16 08:38:39.791851
5957944,27556914,Private room,,UPPER_ROXBOROUGH,0,,3.0,1.0,75.0,1.0,40.04746,-75.220875,2016-03-16 08:38:32.367354
6880749,13183162,Entire home/apt,,BELLA_VISTA,0,,,3.0,350.0,2.0,39.936456,-75.15597,2016-03-16 08:38:23.330756
6823023,34670885,Private room,,CHESTNUT_HILL,0,,1.0,1.0,125.0,1.0,40.06362,-75.213279,2016-03-16 08:38:20.019935
7998132,38414829,Private room,,FRANCISVILLE,0,,2.0,1.0,500.0,1.0,39.970269,-75.16787,2016-03-16 08:38:09.607120
6954521,36461870,Entire home/apt,,WASHINGTON_SQUARE,0,,5.0,1.0,899.0,1.0,39.944647,-75.158322,2016-03-16 08:38:03.281467
5396561,18653455,Entire home/apt,,GERMANY_HILL,0,,,3.0,1000.0,1.0,40.035317,-75.228048,2016-03-16 08:38:00.947871
7931774,19811651,Entire home/apt,,RITTENHOUSE,0,,4.0,2.0,750.0,4.0,39.944724,-75.173476,2016-03-16 08:37:58.885119
8169035,43114069,Entire home/apt,,SPRING_GARDEN,0,,4.0,1.0,375.0,4.0,39.964993,-75.167402,2016-03-16 08:37:57.416183
2142319,2274486,Entire home/apt,,ROXBOROUGH,1,4.0,3.0,1.0,225.0,1.0,40.023608,-75.214818,2016-03-16 08:37:48.266802
4919934,25340278,Entire home/apt,,GRADUATE_HOSPITAL,0,,,3.0,600.0,1.0,39.940135,-75.185081,2016-03-16 08:37:42.140620
7650652,39485824,Entire home/apt,,GRADUATE_HOSPITAL,0,,4.0,1.0,500.0,1.0,39.941383,-75.182142,2016-03-16 08:37:39.573905
3300051,16667072,Entire home/apt,,SPRING_GARDEN,25,4.5,2.0,1.0,110.0,1.0,39.96672,-75.1674,2016-03-16 08:37:28.899429
6301243,26794234,Private room,,OLD_KENSINGTON,10,4.5,2.0,1.0,35.0,1.0,39.974591,-75.139293,2016-03-16 08:37:20.374734
8400347,27341213,Entire home/apt,,WEST_KENSINGTON,0,,4.0,0.0,225.0,2.0,39.97846,-75.144207,2016-03-16 08:37:17.026650
8370819,14315288,Private room,,SPRUCE_HILL,0,,2.0,1.0,50.0,2.0,39.951719,-75.21271,2016-03-16 08:37:08.136713
6129643,31798612,Entire home/apt,,GRADUATE_HOSPITAL,0,,2.0,1.0,500.0,4.0,39.938304,-75.168303,2016-03-16 08:36:56.900290
8368830,44108557,Entire home/apt,,FAIRMOUNT,0,,4.0,2.0,1000.0,1.0,39.969988,-75.174035,2016-03-16 08:36:51.780825
7171079,33609578,Entire home/apt,,OLD_CITY,0,,4.0,1.0,1000.0,3.0,39.948771,-75.142889,2016-03-16 08:36:49.399348
7362870,6511530,Entire home/apt,,GARDEN_COURT,0,,,5.0,1100.0,3.0,39.952245,-75.215869,2016-03-16 08:36:46.497741
8089434,17996569,Entire home/apt,,LOGAN_SQUARE,2,5.0,,2.0,400.0,1.0,39.963583,-75.171788,2016-03-16 08:36:44.556159
6852208,35905350,Entire home/apt,,OVERBROOK,0,,4.0,3.0,800.0,1.0,39.975693,-75.269369,2016-03-16 08:36:39.629286
7601930,39864950,Entire home/apt,,FRANCISVILLE,0,,,3.0,500.0,2.0,39.971321,-75.163558,2016-03-16 08:36:32.709579
8617016,40208835,Shared room,,WEST_POPLAR,13,5.0,2.0,1.0,35.0,1.0,39.962898,-75.157575,2016-03-16 08:36:29.747567
8931377,21054958,Entire home/apt,,LOGAN_SQUARE,0,,4.0,2.0,165.0,3.0,39.956278,-75.167389,2016-03-16 08:36:23.769265
7743749,5991913,Entire home/apt,,FRANCISVILLE,0,,3.0,1.0,150.0,2.0,39.96827,-75.170729,2016-03-16 08:36:16.461049
8127255,34537856,Entire home/apt,,FRANCISVILLE,0,,3.0,1.0,379.0,3.0,39.967181,-75.161988,2016-03-16 08:36:10.664251
2608395,12813777,Entire home/apt,,EAST_FALLS,11,5.0,4.0,3.0,300.0,2.0,40.012231,-75.19496,2016-03-16 08:36:00.850224
5822351,30218634,Entire home/apt,,FAIRMOUNT,0,,5.0,2.0,1000.0,2.0,39.974049,-75.185082,2016-03-16 08:35:52.351000
8550066,44961122,Private room,,UNIVERSITY_CITY,0,,3.0,1.0,120.0,1.0,39.950412,-75.20342,2016-03-16 08:35:49.535186
7893600,41617883,Entire home/apt,,LOGAN_SQUARE,0,,,2.0,2000.0,1.0,39.955477,-75.173503,2016-03-16 08:35:42.206289
7853817,41386368,Entire home/apt,,EASTWICK,0,,3.0,1.0,300.0,1.0,39.905104,-75.235813,2016-03-16 08:35:37.479650
5345168,27700151,Entire home/apt,,WHITMAN,0,,,3.0,500.0,1.0,39.920637,-75.152055,2016-03-16 08:35:26.473851
8508009,44802682,Private room,,KINGSESSING,0,,4.0,1.0,250.0,1.0,39.945891,-75.232079,2016-03-16 08:35:24.031647
7245067,37935435,Entire home/apt,,GRADUATE_HOSPITAL,0,,4.0,2.0,1000.0,1.0,39.941142,-75.185945,2016-03-16 08:35:20.843134
7590772,10032760,Entire home/apt,,NORTHERN_LIBERTIES,0,,3.0,1.0,250.0,1.0,39.964532,-75.138322,2016-03-16 08:35:18.548944
