room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6692860,3558621,Entire home/apt,,GRADUATE_HOSPITAL,0,,3,1.0,198.0,2.0,39.942393,-75.169881,2016-05-17 06:53:57.416599
12988634,35585097,Entire home/apt,,RITTENHOUSE,0,,7,3.0,375.0,3.0,39.945241,-75.174299,2016-05-17 06:53:48.479868
6974995,36574487,Entire home/apt,,GRADUATE_HOSPITAL,0,,8,3.0,2600.0,1.0,39.944532,-75.180228,2016-05-17 06:53:37.480583
11124310,21147618,Private room,,EAST_FALLS,3,5.0,2,1.0,40.0,1.0,40.010226,-75.194482,2016-05-17 06:53:18.052135
4997706,8569966,Private room,,FRANKFORD,9,4.5,2,1.0,21.0,3.0,40.0099,-75.071575,2016-05-17 06:53:13.257135
5712719,8058876,Entire home/apt,,OLD_CITY,52,4.5,2,1.0,60.0,1.0,39.948422,-75.145613,2016-05-17 06:53:03.640086
8366858,41944166,Private room,,EAST_PASSYUNK,20,4.5,2,1.0,70.0,2.0,39.929181,-75.166553,2016-05-17 06:52:57.247712
5307888,27493315,Entire home/apt,,OLD_KENSINGTON,3,4.5,3,1.0,150.0,1.0,39.970844,-75.144526,2016-05-17 06:52:53.367941
7236481,16724634,Entire home/apt,,POINT_BREEZE,0,,6,2.0,600.0,1.0,39.933049,-75.176059,2016-05-17 06:09:44.841138
6355727,31985662,Entire home/apt,,RITTENHOUSE,36,5.0,4,1.0,90.0,,39.947521,-75.169535,2016-05-17 06:09:29.196279
8341646,43968961,Entire home/apt,,NORTH_CENTRAL,0,,5,4.0,1200.0,1.0,39.983953,-75.162498,2016-05-17 06:09:19.410501
7347522,38493263,Entire home/apt,,EAST_FALLS,0,,6,3.0,1000.0,2.0,40.013712,-75.189799,2016-05-17 06:09:16.017535
6974161,35793192,Entire home/apt,,NORTHERN_LIBERTIES,0,,4,1.0,500.0,1.0,39.969326,-75.145798,2016-05-17 06:09:06.817027
11437133,22539481,Entire home/apt,,SPRUCE_HILL,27,4.5,2,0.0,65.0,2.0,39.956302,-75.209966,2016-05-17 06:08:26.900044
8451180,44489340,Private room,,FISHTOWN,0,,4,1.0,600.0,2.0,39.982635,-75.123404,2016-05-17 06:08:24.273940
7746420,40718497,Entire home/apt,,FITLER_SQUARE,0,,6,2.0,1000.0,1.0,39.946886,-75.17987,2016-05-17 06:08:20.224356
4986150,1661615,Entire home/apt,,LOGAN_SQUARE,14,4.5,13,3.0,500.0,2.0,39.954907,-75.170383,2016-05-17 06:08:17.842181
6837271,1526230,Private room,,FISHTOWN,19,5.0,2,1.0,40.0,1.0,39.976186,-75.128736,2016-05-17 06:07:33.771465
8505779,44788446,Private room,,NORTH_CENTRAL,0,,2,1.0,200.0,1.0,39.976534,-75.165333,2016-05-17 06:07:15.171912
10674441,1191189,Private room,,DICKINSON_NARROWS,4,5.0,2,1.0,85.0,1.0,39.931224,-75.156047,2016-05-17 06:07:03.894240
664113,451746,Private room,,ROXBOROUGH,21,5.0,2,1.0,60.0,2.0,40.027836,-75.208856,2016-05-17 06:06:46.078459
7851418,6873678,Entire home/apt,,SOCIETY_HILL,0,,5,2.0,500.0,1.0,39.942385,-75.152478,2016-05-17 06:06:41.880532
5716618,29627910,Private room,,DICKINSON_NARROWS,3,5.0,2,1.0,65.0,2.0,39.9285,-75.154319,2016-05-17 06:06:22.961672
8500916,29693550,Entire home/apt,,WASHINGTON_SQUARE,0,,6,2.0,500.0,1.0,39.948813,-75.154644,2016-05-17 06:06:19.612521
5546477,28757107,Entire home/apt,,WASHINGTON_SQUARE,1,,2,0.0,199.0,2.0,39.946063,-75.163305,2016-05-17 06:06:12.828180
7502470,39303290,Entire home/apt,,GERMANTOWN_WEST_CENT,0,,4,2.0,1100.0,2.0,40.037838,-75.178699,2016-05-17 06:06:00.639139
7716606,39974384,Entire home/apt,,MANAYUNK,0,,8,4.0,1400.0,1.0,40.027521,-75.221569,2016-05-17 06:05:47.126606
7075239,37097527,Entire home/apt,,RITTENHOUSE,5,4.5,3,1.0,85.0,2.0,39.952697,-75.176421,2016-05-17 06:05:43.242251
12412724,42726311,Private room,,UNIVERSITY_CITY,0,,1,1.0,100.0,1.0,39.954844,-75.201879,2016-05-17 06:05:40.720106
11186145,55270698,Entire home/apt,,WYNNEFIELD_HEIGHTS,14,4.5,2,1.0,59.0,1.0,40.00476,-75.210124,2016-05-17 06:05:29.921702
6690954,35020503,Entire home/apt,,LOGAN_SQUARE,0,,2,0.0,1000.0,1.0,39.958008,-75.172129,2016-05-17 06:05:22.087328
6331602,32957461,Entire home/apt,,WISSAHICKON,0,,6,3.0,1000.0,1.0,40.02126,-75.204734,2016-05-17 06:04:45.107030
8538190,4962900,Entire home/apt,,RITTENHOUSE,1,,5,2.0,124.0,,39.951927,-75.173665,2016-05-17 06:04:42.579290
