room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
14340807,52952345,Shared room,,HARTRANFT,6,5.0,15,1.0,19.0,,39.989569,-75.149623,2017-03-12 09:26:22.974599
7696167,36708337,Shared room,,FISHTOWN,67,5.0,2,1.0,25.0,,39.968683,-75.133504,2017-03-12 09:26:22.970113
7932288,966820,Shared room,,EAST_FALLS,0,0.0,4,1.0,31.0,,40.013275,-75.188667,2017-03-12 09:26:22.964413
8532620,44926046,Shared room,,LAWNDALE,0,0.0,10,1.0,500.0,,40.045087,-75.102884,2017-03-12 09:26:21.670983
7050322,33857410,Shared room,,RITTENHOUSE,0,0.0,2,1.0,350.0,,39.951156,-75.178451,2017-03-12 09:26:21.666479
7547617,7505927,Shared room,,GERMANY_HILL,0,0.0,6,1.0,400.0,,40.033486,-75.236973,2017-03-12 09:26:21.662017
7348522,37189444,Shared room,,GIRARD_ESTATES,0,0.0,2,1.0,500.0,,39.921362,-75.172151,2017-03-12 09:26:21.659747
7310127,22878261,Shared room,,PASSYUNK_SQUARE,0,0.0,2,1.0,350.0,,39.933427,-75.167571,2017-03-12 09:26:21.657277
6784761,35521021,Shared room,,YORKTOWN,0,0.0,2,1.0,475.0,,39.971608,-75.158588,2017-03-12 09:26:21.654056
6741884,35302266,Shared room,,GRADUATE_HOSPITAL,0,0.0,4,1.0,425.0,,39.940362,-75.168687,2017-03-12 09:26:21.650050
6687734,21326553,Shared room,,CENTER_CITY,0,0.0,3,1.0,300.0,,39.953137,-75.164674,2017-03-12 09:26:20.355547
8429300,44392084,Shared room,,HARTRANFT,0,0.0,7,1.0,300.0,,39.985569,-75.152913,2017-03-12 09:26:20.353570
7938468,13233056,Shared room,,EAST_PASSYUNK,0,0.0,1,1.0,250.0,,39.929042,-75.161022,2017-03-12 09:26:20.350821
8035871,42013420,Shared room,,MAYFAIR,1,0.0,6,1.0,200.0,,40.037065,-75.048784,2017-03-12 09:26:18.756465
16051991,104464187,Shared room,,CLEARVIEW,0,0.0,1,1.0,150.0,,39.910032,-75.243522,2017-03-12 09:26:17.277312
7745831,40716484,Shared room,,RITTENHOUSE,1,0.0,2,1.0,150.0,,39.95276,-75.176119,2017-03-12 09:26:17.274749
7883411,1274458,Shared room,,WYNNEFIELD_HEIGHTS,1,0.0,4,1.0,158.0,,40.00311,-75.202281,2017-03-12 09:26:17.272317
8324916,43884764,Shared room,,STRAWBERRY_MANSION,0,0.0,7,1.0,125.0,,39.989179,-75.183845,2017-03-12 09:26:16.038505
8072105,41766356,Shared room,,SOCIETY_HILL,0,0.0,4,1.0,128.0,,39.946109,-75.153825,2017-03-12 09:26:16.034472
8201006,42722950,Shared room,,OLD_CITY,0,0.0,2,1.0,140.0,,39.95048,-75.142142,2017-03-12 09:26:16.025124
16164791,105515846,Shared room,,OVERBROOK,0,0.0,1,1.0,103.0,,39.992907,-75.233991,2017-03-12 09:26:14.749901
16164784,105517234,Shared room,,OVERBROOK,0,0.0,1,1.0,103.0,,39.993103,-75.23463,2017-03-12 09:26:14.743475
7581834,39755836,Shared room,,GRADUATE_HOSPITAL,1,0.0,16,1.0,100.0,,39.942999,-75.170109,2017-03-12 09:26:13.828375
8211704,40903605,Shared room,,KINGSESSING,1,0.0,2,1.0,90.0,,39.94275,-75.222611,2017-03-12 09:26:13.825552
7092930,37176642,Shared room,,NORTH_CENTRAL,0,0.0,3,1.0,100.0,,39.980583,-75.16064,2017-03-12 09:26:13.820529
5874866,30508037,Shared room,,LOGAN_SQUARE,0,0.0,3,1.0,100.0,,39.954674,-75.176436,2017-03-12 09:26:13.818394
8030260,42399855,Shared room,,EAST_POPLAR,0,0.0,2,1.0,100.0,,39.969817,-75.147584,2017-03-12 09:26:13.816006
8552031,45016754,Shared room,,HAWTHORNE,0,0.0,2,1.0,100.0,,39.940202,-75.161353,2017-03-12 09:26:13.813272
8428371,8245406,Shared room,,POWELTON,0,0.0,2,1.0,100.0,,39.961208,-75.192505,2017-03-12 09:26:13.809358
8253109,43522701,Shared room,,UNIVERSITY_CITY,0,0.0,5,1.0,64.0,,39.949692,-75.201427,2017-03-12 09:26:12.362350
12849877,6422570,Shared room,,HARTRANFT,20,5.0,2,1.0,70.0,,39.988006,-75.15072,2017-03-12 09:26:12.359603
6902202,36171504,Shared room,,EAST_PASSYUNK,1,0.0,2,1.0,79.0,,39.924896,-75.162423,2017-03-12 09:26:12.355387
7075810,37100861,Shared room,,STANTON,0,0.0,3,1.0,70.0,,39.986387,-75.157202,2017-03-12 09:26:12.348535
14028865,36141538,Shared room,,EAST_FALLS,28,5.0,4,1.0,63.0,,40.023155,-75.179309,2017-03-12 09:26:12.342816
17665408,76759435,Shared room,,WEST_OAK_LANE,0,0.0,2,1.0,75.0,,40.055417,-75.149578,2017-03-12 09:26:12.340517
17595880,119571325,Shared room,,BREWERYTOWN,0,0.0,3,1.0,64.0,,39.977548,-75.182747,2017-03-12 09:26:12.338206
684788,3491311,Shared room,,PENNSPORT,85,5.0,2,1.0,72.0,,39.929008,-75.151278,2017-03-12 09:26:12.335408
7672637,7658476,Shared room,,DICKINSON_NARROWS,28,4.5,2,1.0,53.0,,39.929966,-75.156389,2017-03-12 09:26:11.105986
14340921,78712537,Shared room,,BELLA_VISTA,19,4.5,2,1.0,50.0,,39.939012,-75.157174,2017-03-12 09:26:11.103753
14917877,33323474,Shared room,,RITTENHOUSE,3,5.0,2,1.0,45.0,,39.950458,-75.167962,2017-03-12 09:26:11.098382
13938804,44474120,Shared room,,HARTRANFT,0,0.0,1,1.0,40.0,,39.979237,-75.149186,2017-03-12 09:26:11.095977
15579869,18041910,Shared room,,RITTENHOUSE,2,0.0,2,1.0,55.0,,39.946265,-75.167549,2017-03-12 09:26:09.651798
8402831,29726449,Shared room,,MANTUA,1,0.0,1,1.0,50.0,,39.962305,-75.190886,2017-03-12 09:26:09.649581
15480431,76643569,Shared room,,SOMERTON,0,0.0,3,1.0,50.0,,40.102937,-75.014041,2017-03-12 09:26:09.647306
14105075,29715906,Shared room,,BREWERYTOWN,1,0.0,2,1.0,55.0,,39.977865,-75.186816,2017-03-12 09:26:09.645101
14606499,86374825,Shared room,,CARROLL_PARK,0,0.0,3,1.0,48.0,,39.971904,-75.241782,2017-03-12 09:26:09.641610
7998501,42221584,Shared room,,UNIVERSITY_CITY,0,0.0,2,1.0,45.0,,39.954566,-75.201037,2017-03-12 09:26:09.639516
7635451,17141621,Shared room,,CENTER_CITY,0,0.0,2,1.0,50.0,,39.956667,-75.160964,2017-03-12 09:26:09.637255
15956525,103609101,Shared room,,EAST_FALLS,0,0.0,1,1.0,50.0,,40.023611,-75.18188,2017-03-12 09:26:09.635044
15495656,44175349,Shared room,,NORTH_CENTRAL,1,0.0,2,1.0,49.0,,39.981953,-75.163434,2017-03-12 09:26:09.632238
5133780,2604920,Shared room,,LOGAN_SQUARE,1,0.0,2,1.0,55.0,,39.958642,-75.175279,2017-03-12 09:26:09.630109
