room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13190865,59829880,Shared room,,CENTER_CITY,4,4.5,16,1.0,92.0,,39.957527,-75.158911,2017-01-13 22:10:38.766267
9595640,6397267,Shared room,,LOGAN_SQUARE,6,4.0,10,1.0,95.0,,39.958412,-75.162992,2017-01-13 22:10:38.750886
10378777,4266027,Shared room,,OLD_KENSINGTON,36,5.0,3,1.0,66.0,,39.972189,-75.136611,2017-01-13 22:10:26.322875
9692387,6397267,Shared room,,CHINATOWN,31,4.5,4,1.0,78.0,,39.956811,-75.154194,2017-01-13 22:10:26.317182
1989461,4659849,Shared room,,NEWBOLD,141,5.0,3,1.0,61.0,,39.922474,-75.173762,2017-01-13 22:10:26.293374
11680993,59829880,Shared room,,CENTER_CITY,14,4.5,16,1.0,60.0,,39.95671,-75.15964,2017-01-13 22:10:25.067229
8310836,43816736,Shared room,,ALLEGHENY_WEST,1,0.0,16,1.0,22.0,,40.005208,-75.183174,2017-01-13 22:10:22.611441
8532620,44926046,Shared room,,LAWNDALE,0,0.0,10,1.0,500.0,,40.045087,-75.102884,2017-01-13 22:10:21.292887
7050322,33857410,Shared room,,RITTENHOUSE,0,0.0,2,1.0,350.0,,39.951156,-75.178451,2017-01-13 22:10:21.288400
7348522,37189444,Shared room,,GIRARD_ESTATES,0,0.0,2,1.0,500.0,,39.921362,-75.172151,2017-01-13 22:10:21.280920
7547617,7505927,Shared room,,GERMANY_HILL,0,0.0,6,1.0,400.0,,40.033486,-75.236973,2017-01-13 22:10:21.272952
6784761,35521021,Shared room,,YORKTOWN,0,0.0,2,1.0,475.0,,39.971608,-75.158588,2017-01-13 22:10:21.270543
6741884,35302266,Shared room,,GRADUATE_HOSPITAL,0,0.0,4,1.0,425.0,,39.940362,-75.168687,2017-01-13 22:10:21.267461
7310127,22878261,Shared room,,PASSYUNK_SQUARE,0,0.0,2,1.0,350.0,,39.933427,-75.167571,2017-01-13 22:10:21.260788
