room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7560633,39633351,Entire home/apt,,FAIRMOUNT,0,,5,2.0,700.0,3.0,39.97293,-75.180195,2016-07-15 08:07:45.356634
10097839,6338241,Entire home/apt,,EAST_POPLAR,6,5.0,7,3.0,295.0,1.0,39.969282,-75.147475,2016-07-15 08:07:39.727078
9451496,48895505,Entire home/apt,,POINT_BREEZE,10,5.0,3,1.0,79.0,1.0,39.934469,-75.168504,2016-07-15 08:07:36.781048
7967594,42041689,Entire home/apt,,FRANCISVILLE,0,,8,3.0,1375.0,3.0,39.971117,-75.169429,2016-07-15 08:07:30.516730
7904221,16311277,Entire home/apt,,FAIRMOUNT,9,4.5,7,3.0,175.0,1.0,39.974558,-75.185315,2016-07-15 08:07:26.150309
7597011,39838244,Entire home/apt,,RITTENHOUSE,1,,5,2.0,130.0,1.0,39.95069,-75.174745,2016-07-15 08:07:16.614105
7688747,24550785,Entire home/apt,,FRANCISVILLE,0,,8,3.0,90.0,1.0,39.970961,-75.16171,2016-07-15 08:07:12.565047
6214614,28348154,Entire home/apt,,FISHTOWN,2,,3,1.0,300.0,1.0,39.973743,-75.132752,2016-07-15 08:07:08.871708
7572148,33288330,Entire home/apt,,RITTENHOUSE,0,,5,1.0,850.0,4.0,39.951865,-75.175102,2016-07-15 08:07:01.156163
10939127,6687924,Entire home/apt,,WISSAHICKON_PARK,3,4.5,6,3.0,125.0,2.0,40.018089,-75.203184,2016-07-15 08:06:37.336265
6331793,21435893,Private room,,CHESTNUT_HILL,70,5.0,5,1.0,98.0,2.0,40.071092,-75.202451,2016-07-15 08:06:32.290397
7886352,41572625,Private room,,PACKER_PARK,0,,2,1.0,210.0,1.0,39.905216,-75.192422,2016-07-15 08:06:25.968328
6349175,33075838,Entire home/apt,,ROXBOROUGH,0,,5,2.0,510.0,1.0,40.025586,-75.213809,2016-07-15 08:06:21.675596
7898559,41645756,Entire home/apt,,SPRING_GARDEN,0,,8,3.0,2000.0,4.0,39.964871,-75.169621,2016-07-15 08:06:18.219756
14001375,76995029,Entire home/apt,,GRADUATE_HOSPITAL,0,,8,3.0,455.0,2.0,39.940523,-75.179534,2016-07-15 08:06:13.391355
7092775,36565744,Entire home/apt,,SPRING_GARDEN,0,,5,2.0,500.0,1.0,39.964877,-75.168699,2016-07-15 08:06:10.882619
6817397,35697790,Entire home/apt,,WASHINGTON_SQUARE,0,,2,0.0,100.0,1.0,39.947742,-75.161126,2016-07-15 08:06:07.093677
8239923,43453240,Entire home/apt,,SPRING_GARDEN,0,,6,3.0,1400.0,2.0,39.964662,-75.164749,2016-07-15 08:05:50.763736
7817593,6429257,Entire home/apt,,EAST_PASSYUNK,0,,6,2.0,1000.0,1.0,39.927201,-75.161822,2016-07-15 08:05:40.535322
8046773,42494649,Entire home/apt,,WASHINGTON_SQUARE,0,,4,0.0,119.0,1.0,39.946168,-75.160322,2016-07-15 08:05:07.051065
10141352,13709292,Entire home/apt,,WASHINGTON_SQUARE,1,,1,0.0,75.0,1.0,39.951128,-75.160137,2016-07-15 08:04:35.308442
6836554,35822143,Entire home/apt,,SOCIETY_HILL,0,,4,1.0,500.0,1.0,39.941904,-75.145533,2016-07-15 08:04:31.949496
6896217,28512993,Entire home/apt,,FAIRMOUNT,0,,7,2.0,800.0,3.0,39.970333,-75.171841,2016-07-15 08:03:53.099759
7367487,38603542,Entire home/apt,,FISHTOWN,0,,6,3.0,500.0,2.0,39.97235,-75.132722,2016-07-15 08:03:31.734427
