room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6557045,7042250,Entire home/apt,,GRADUATE_HOSPITAL,0,,,2.0,322.0,2.0,39.94414,-75.172047,2015-10-18 06:08:30.831205
6467521,15380972,Private room,,SPRUCE_HILL,8,4.5,2.0,1.0,49.0,1.0,39.953041,-75.210243,2015-10-18 06:09:06.078686
7603258,18676478,Entire home/apt,,FRANCISVILLE,0,,4.0,1.0,950.0,3.0,39.967672,-75.169169,2015-10-18 06:09:12.839099
8069927,6737783,Entire home/apt,,FRANCISVILLE,0,,,2.0,100.0,3.0,39.969603,-75.160064,2015-10-18 06:09:52.229003
7865089,14226479,Private room,,FISHTOWN,1,5.0,2.0,1.0,42.0,1.0,39.971076,-75.133327,2015-10-18 06:10:51.308173
7304675,38264880,Entire home/apt,,FAIRMOUNT,0,,,2.0,250.0,1.0,39.969643,-75.17853,2015-10-18 06:11:20.791176
7883411,1274458,Shared room,,WYNNEFIELD_HEIGHTS,1,5.0,4.0,1.0,158.0,1.0,40.00311,-75.202281,2015-10-18 06:11:41.336490
7513744,9167380,Entire home/apt,,LOGAN_SQUARE,0,,2.0,0.0,1200.0,1.0,39.962258,-75.172936,2015-10-18 06:11:55.073862
5629731,9445695,Entire home/apt,,RITTENHOUSE,1,5.0,4.0,2.0,115.0,1.0,39.945176,-75.177327,2015-10-18 06:12:27.571332
8333602,2104258,Entire home/apt,,NORTHERN_LIBERTIES,0,,4.0,2.0,150.0,1.0,39.962762,-75.14043,2015-10-18 06:13:06.112787
7124305,37316916,Private room,,GRADUATE_HOSPITAL,0,,2.0,1.0,250.0,1.0,39.941905,-75.183035,2015-10-18 06:14:01.854533
7591533,7579576,Entire home/apt,,STADIUM_DISTRICT,0,,4.0,2.0,625.0,1.0,39.91479,-75.165517,2015-10-18 06:14:16.655115
7292375,27709673,Private room,,CEDAR_PARK,2,5.0,1.0,1.0,60.0,2.0,39.948963,-75.219043,2015-10-18 06:14:43.790104
3869119,19979096,Entire home/apt,,BELLA_VISTA,33,5.0,2.0,1.0,88.0,2.0,39.939941,-75.156933,2015-10-18 06:15:29.112916
