room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
8047098,19359948,Entire home/apt,,GRADUATE_HOSPITAL,0,,6,2.0,750.0,2.0,39.940272,-75.176818,2016-09-15 03:56:10.533510
7309265,38291789,Entire home/apt,,RITTENHOUSE,0,,8,4.0,5500.0,4.0,39.947525,-75.171023,2016-09-15 03:55:55.082167
7841507,41313361,Entire home/apt,,OXFORD_CIRCLE,0,,5,3.0,1050.0,1.0,40.033706,-75.076482,2016-09-15 03:55:54.296158
6513798,2660970,Private room,,NEWBOLD,25,5.0,2,1.0,70.0,1.0,39.930069,-75.172114,2016-09-15 03:55:50.437356
5338734,21898725,Entire home/apt,,RITTENHOUSE,17,4.5,3,0.0,84.0,3.0,39.953618,-75.176726,2016-09-15 03:55:48.780295
13901614,82378336,Private room,,QUEEN_VILLAGE,17,5.0,2,1.0,86.0,2.0,39.935251,-75.149809,2016-09-15 03:55:48.010848
14092195,29153309,Entire home/apt,,BELLA_VISTA,8,4.5,2,1.0,117.0,,39.941426,-75.156996,2016-09-15 03:55:46.821836
1437008,7719588,Entire home/apt,,RITTENHOUSE,149,4.5,3,1.0,115.0,1.0,39.952396,-75.170747,2016-09-15 03:55:38.602988
8088688,14833882,Entire home/apt,,RITTENHOUSE,4,5.0,6,2.0,325.0,2.0,39.95038,-75.169863,2016-09-15 03:55:26.768136
12874479,63307374,Private room,,FISHTOWN,18,5.0,2,1.0,55.0,1.0,39.979995,-75.11722,2016-09-15 03:55:24.702663
7972680,42059809,Entire home/apt,,SPRUCE_HILL,0,,2,1.0,525.0,1.0,39.949741,-75.212912,2016-09-15 03:55:07.328274
12808615,67585607,Entire home/apt,,SOCIETY_HILL,25,4.5,2,1.0,125.0,1.0,39.94607,-75.145563,2016-09-15 03:55:00.499974
10968088,41944166,Private room,,PASSYUNK_SQUARE,6,4.5,2,1.0,65.0,2.0,39.934306,-75.166891,2016-09-15 03:54:57.562036
13794013,1493752,Entire home/apt,,RITTENHOUSE,7,5.0,2,0.0,185.0,,39.951678,-75.175966,2016-09-15 03:54:47.969682
12345680,4060743,Private room,,PENNSPORT,33,5.0,1,1.0,29.0,1.0,39.928009,-75.152026,2016-09-15 03:54:33.621462
8189283,42633610,Entire home/apt,,RITTENHOUSE,0,,2,0.0,50.0,4.0,39.948766,-75.168935,2016-09-15 03:54:32.813124
13948860,46457052,Private room,,ASTON_WOODBRIDGE,3,5.0,2,1.0,50.0,1.0,40.060438,-75.014958,2016-09-15 03:54:25.507410
13332268,3909529,Private room,,MOUNT_AIRY_EAST,2,,1,1.0,40.0,2.0,40.059284,-75.184711,2016-09-15 03:54:24.457906
6690954,35020503,Entire home/apt,,LOGAN_SQUARE,0,,2,0.0,1000.0,1.0,39.958008,-75.172129,2016-09-15 03:54:17.647250
4881665,21659865,Private room,,GIRARD_ESTATES,24,5.0,4,1.0,65.0,1.0,39.918381,-75.178006,2016-09-15 03:54:12.839098
12166638,3126540,Private room,,LOGAN,0,,3,1.0,70.0,1.0,40.026336,-75.140208,2016-09-15 03:54:12.029893
6865470,11462971,Private room,,WEST_PARKSIDE,148,4.5,3,1.0,35.0,,39.979354,-75.224587,2016-09-15 03:54:04.154018
10138697,37128795,Private room,,RITTENHOUSE,52,4.5,2,1.0,60.0,,39.949487,-75.176112,2016-09-15 03:53:57.487373
13258625,41735811,Private room,,MOUNT_AIRY_WEST,15,5.0,2,1.0,69.0,1.0,40.053983,-75.196933,2016-09-15 03:53:54.307585
8838420,6138678,Private room,,RICHMOND,0,,2,1.0,35.0,1.0,39.987102,-75.105258,2016-09-15 03:53:50.349950
11279602,26794234,Private room,,FAIRMOUNT,40,4.5,2,1.0,50.0,1.0,39.970703,-75.179439,2016-09-15 03:53:43.966473
8308032,41944166,Entire home/apt,,GRADUATE_HOSPITAL,0,,6,3.0,289.0,,39.939235,-75.174857,2016-09-15 03:53:31.306100
8193665,327045,Entire home/apt,,FAIRMOUNT,0,,12,4.0,990.0,2.0,39.973198,-75.184064,2016-09-15 03:53:29.335558
13813087,81159353,Private room,,WEST_KENSINGTON,10,4.5,2,1.0,75.0,1.0,39.977535,-75.137619,2016-09-15 03:53:28.590570
5545337,28714340,Entire home/apt,,RITTENHOUSE,0,,8,4.0,1300.0,1.0,39.949754,-75.179846,2016-09-15 03:53:22.196389
8071502,40124586,Entire home/apt,,NEWBOLD,0,,4,0.0,250.0,1.0,39.922184,-75.171464,2016-09-15 03:53:19.166342
6974995,36574487,Entire home/apt,,FITLER_SQUARE,0,,8,3.0,2600.0,1.0,39.946023,-75.18176,2016-09-15 03:53:16.190447
14687772,13700847,Private room,,CEDAR_PARK,0,,3,1.0,45.0,1.0,39.948687,-75.220062,2016-09-15 03:53:11.025775
9595342,3909529,Private room,,MOUNT_AIRY_EAST,1,,2,1.0,45.0,1.0,40.059245,-75.183073,2016-09-15 03:53:07.128453
11566383,61100309,Entire home/apt,,SPRUCE_HILL,13,4.5,2,1.0,80.0,2.0,39.952042,-75.209512,2016-09-15 03:53:03.961361
13657973,79356234,Entire home/apt,,MANAYUNK,10,4.5,2,0.0,90.0,1.0,40.031494,-75.229676,2016-09-15 03:52:59.346256
8088008,42711834,Entire home/apt,,MOUNT_AIRY_WEST,0,,4,4.0,500.0,2.0,40.048105,-75.195702,2016-09-15 03:52:55.202875
9125058,46832957,Entire home/apt,,RITTENHOUSE,75,4.5,2,0.0,80.0,,39.948777,-75.174487,2016-09-15 03:52:52.635866
14785727,76531274,Entire home/apt,,WASHINGTON_SQUARE,2,,2,0.0,149.0,1.0,39.946481,-75.162184,2016-09-15 03:52:47.994118
2192219,4061995,Entire home/apt,,WASHINGTON_SQUARE,39,5.0,4,2.0,150.0,3.0,39.943332,-75.160453,2016-09-15 03:52:38.855354
8348108,1149790,Private room,,SPRUCE_HILL,9,5.0,2,1.0,80.0,1.0,39.954998,-75.213264,2016-09-15 03:52:36.495907
6877703,36040605,Entire home/apt,,RITTENHOUSE,0,,3,1.0,600.0,1.0,39.948832,-75.165828,2016-09-15 03:52:29.594310
7329980,25281422,Entire home/apt,,HAWTHORNE,4,4.5,3,1.0,90.0,2.0,39.939308,-75.161118,2016-09-15 03:52:26.673837
8328635,10718740,Entire home/apt,,RITTENHOUSE,0,,6,1.0,600.0,1.0,39.948206,-75.169267,2016-09-15 03:52:24.166627
7744984,30603391,Entire home/apt,,RICHMOND,0,,4,2.0,300.0,3.0,39.979861,-75.11224,2016-09-15 03:52:23.988814
6877486,36039045,Entire home/apt,,GRADUATE_HOSPITAL,0,,4,2.0,700.0,1.0,39.942131,-75.169569,2016-09-15 03:52:20.100807
7886568,41576773,Entire home/apt,,BREWERYTOWN,1,,5,3.0,180.0,1.0,39.974937,-75.179412,2016-09-15 03:52:19.704568
3688572,18767680,Entire home/apt,,RITTENHOUSE,2,,2,1.0,250.0,1.0,39.952694,-75.17422,2016-09-15 03:52:14.024752
6302968,2462594,Entire home/apt,,EAST_PARK,12,5.0,3,2.0,130.0,2.0,39.972974,-75.188195,2016-09-15 03:52:12.328165
7621345,24320577,Private room,,POINT_BREEZE,0,,2,1.0,485.0,1.0,39.937264,-75.168053,2016-09-15 03:52:11.033453
7216717,37782045,Entire home/apt,,PACKER_PARK,0,,6,2.0,600.0,1.0,39.910299,-75.182962,2016-09-15 03:52:01.628093
8209588,31421269,Entire home/apt,,WASHINGTON_SQUARE,0,,10,3.0,850.0,3.0,39.947331,-75.161995,2016-09-15 03:51:51.976393
8211548,40903605,Private room,,CEDAR_PARK,4,5.0,2,1.0,100.0,1.0,39.946161,-75.212766,2016-09-15 03:51:48.802987
6446581,23750533,Private room,,RITTENHOUSE,57,4.5,2,1.0,85.0,1.0,39.950543,-75.18,2016-09-15 03:51:47.211453
8429358,44392389,Entire home/apt,,GIRARD_ESTATES,0,,8,3.0,1500.0,3.0,39.920981,-75.174871,2016-09-15 03:51:46.915148
13698378,9581668,Entire home/apt,,RITTENHOUSE,12,4.5,2,0.0,85.0,2.0,39.948201,-75.175671,2016-09-15 03:51:40.941810
7806545,41092492,Entire home/apt,,SPRING_GARDEN,0,,8,3.0,300.0,7.0,39.965753,-75.172122,2016-09-15 03:51:36.583389
7201300,37705613,Entire home/apt,,GRADUATE_HOSPITAL,0,,4,3.0,1400.0,1.0,39.940074,-75.183146,2016-09-15 03:51:34.897581
5174912,26766758,Entire home/apt,,FAIRMOUNT,0,,4,2.0,2499.0,5.0,39.973539,-75.184919,2016-09-15 03:51:33.760706
9447924,6397267,Shared room,,CALLOWHILL,17,4.5,4,1.0,27.0,1.0,39.958933,-75.155531,2016-09-15 03:51:32.860674
7843522,35740692,Entire home/apt,,HAWTHORNE,0,,4,2.0,349.0,4.0,39.939186,-75.161777,2016-09-15 03:51:24.425913
8382835,44173450,Entire home/apt,,STADIUM_DISTRICT,0,,4,2.0,560.0,5.0,39.914128,-75.163997,2016-09-15 03:51:22.358331
7822638,41184523,Private room,,MOUNT_AIRY_WEST,0,,4,1.0,120.0,1.0,40.036426,-75.19335,2016-09-15 03:51:17.662150
7869752,34757177,Entire home/apt,,RITTENHOUSE,0,,3,2.0,735.0,1.0,39.948104,-75.173435,2016-09-15 03:51:15.688398
5874264,319773,Entire home/apt,,FRANCISVILLE,0,,12,4.0,2170.0,1.0,39.970256,-75.170007,2016-09-15 03:51:12.084753
9749126,50289160,Shared room,,CEDAR_PARK,17,5.0,1,1.0,30.0,1.0,39.943844,-75.215305,2016-09-15 03:50:57.503512
14808802,92542834,Shared room,,FAIRMOUNT,0,,2,1.0,50.0,1.0,39.973303,-75.185344,2016-09-15 03:50:54.920808
12904680,21520107,Shared room,,RITTENHOUSE,8,5.0,1,1.0,30.0,2.0,39.949104,-75.172772,2016-09-15 03:50:53.005189
5031472,23344719,Entire home/apt,,QUEEN_VILLAGE,5,5.0,3,1.0,200.0,5.0,39.940929,-75.15239,2016-09-15 03:50:45.404277
14844107,24038532,Private room,,GRADUATE_HOSPITAL,1,,2,1.0,110.0,1.0,39.944062,-75.169455,2016-09-15 03:50:42.850394
7691849,29709854,Entire home/apt,,RITTENHOUSE,0,,4,2.0,800.0,1.0,39.950462,-75.167958,2016-09-15 03:50:41.667799
13829685,52318036,Entire home/apt,,CHESTNUT_HILL,5,5.0,3,1.0,99.0,2.0,40.07746,-75.204075,2016-09-15 03:50:38.096680
5916533,30725504,Entire home/apt,,SPRING_GARDEN,0,,4,2.0,1500.0,1.0,39.963965,-75.170368,2016-09-15 03:50:33.929943
9237955,21859507,Private room,,UPPER_ROXBOROUGH,1,,1,1.0,46.0,21.0,40.046856,-75.225619,2016-09-15 03:50:31.878255
7479753,7826659,Entire home/apt,,DICKINSON_NARROWS,0,,6,3.0,700.0,5.0,39.933582,-75.152716,2016-09-15 03:50:20.333543
12683301,2477681,Entire home/apt,,WASHINGTON_SQUARE,8,5.0,6,1.0,150.0,,39.945781,-75.159685,2016-09-15 03:50:13.271840
12252378,65757979,Entire home/apt,,BREWERYTOWN,13,5.0,6,2.0,149.0,3.0,39.975834,-75.186622,2016-09-15 03:50:09.540747
14706141,6091662,Private room,,EAST_PASSYUNK,0,,2,1.0,45.0,2.0,39.925466,-75.165521,2016-09-15 03:50:09.327572
