room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6706418,35108679,Entire home/apt,,GRADUATE_HOSPITAL,0,,6,2.0,1750.0,2.0,39.94154,-75.175977,2016-04-15 21:37:09.648720
8269566,43374566,Entire home/apt,,PENROSE,0,,3,2.0,550.0,1.0,39.909325,-75.237222,2016-04-15 21:37:07.125936
5979116,3585274,Entire home/apt,,GIRARD_ESTATES,0,,5,1.0,400.0,2.0,39.920667,-75.171186,2016-04-15 21:37:04.393627
9987053,1823733,Entire home/apt,,RITTENHOUSE,3,4.5,2,1.0,57.0,2.0,39.945808,-75.170884,2016-04-15 21:37:01.245206
5455732,17398253,Private room,,EAST_PASSYUNK,8,5.0,1,1.0,50.0,1.0,39.928349,-75.167371,2016-04-15 21:36:58.580809
6822808,35733766,Entire home/apt,,OVERBROOK,0,,3,1.0,500.0,1.0,39.989054,-75.248491,2016-04-15 21:36:55.830444
8127627,42919231,Entire home/apt,,FRANCISVILLE,0,,6,2.0,550.0,4.0,39.972089,-75.16781,2016-04-15 21:36:44.032681
7900114,41654564,Entire home/apt,,EASTWICK,0,,6,1.0,500.0,1.0,39.896662,-75.253058,2016-04-15 21:36:37.549852
8255616,43533836,Private room,,LOWER_MOYAMENSING,14,4.5,2,1.0,40.0,1.0,39.91918,-75.163435,2016-04-15 21:36:31.970985
7745831,40716484,Shared room,,LOGAN_SQUARE,1,,2,1.0,150.0,1.0,39.954314,-75.17436,2016-04-15 21:36:29.053581
8045367,11821180,Entire home/apt,,NORTHERN_LIBERTIES,0,,6,2.0,588.0,1.0,39.960818,-75.142254,2016-04-15 21:36:20.251340
7971489,34919633,Entire home/apt,,GIRARD_ESTATES,0,,6,3.0,1200.0,1.0,39.919049,-75.172126,2016-04-15 21:36:17.776810
6958522,31941942,Entire home/apt,,MOUNT_AIRY_WEST,0,,8,4.0,1200.0,1.0,40.036496,-75.196028,2016-04-15 21:36:15.095008
5725552,29685615,Entire home/apt,,LOWER_MOYAMENSING,21,5.0,4,2.0,99.0,1.0,39.923846,-75.165828,2016-04-15 21:36:07.125296
7938026,41860114,Entire home/apt,,MANTUA,0,,8,5.0,2150.0,1.0,39.96283,-75.189704,2016-04-15 21:35:54.736283
3290383,8074269,Private room,,GRADUATE_HOSPITAL,87,5.0,2,1.0,45.0,,39.94278,-75.178584,2016-04-15 21:35:51.961018
7128412,34958259,Entire home/apt,,SOCIETY_HILL,15,5.0,2,1.0,250.0,2.0,39.942344,-75.144831,2016-04-15 21:35:48.840697
8248316,42169339,Entire home/apt,,MANTUA,0,,4,1.0,450.0,1.0,39.963286,-75.194213,2016-04-15 21:35:38.835160
6590868,34479838,Entire home/apt,,ROXBOROUGH,0,,2,1.0,200.0,1.0,40.029317,-75.214905,2016-04-15 21:35:15.899934
2758533,8036771,Entire home/apt,,RITTENHOUSE,19,3.5,3,1.0,99.0,4.0,39.949905,-75.179105,2016-04-15 21:35:01.573782
8516436,39556360,Private room,,GERMANTOWN_SOUTHWEST,0,,6,1.0,500.0,1.0,40.024629,-75.164866,2016-04-15 21:34:55.328825
8173150,41489347,Private room,,MOUNT_AIRY_EAST,0,,4,1.0,200.0,2.0,40.063275,-75.179496,2016-04-15 21:34:47.981642
6886364,36084773,Entire home/apt,,HAWTHORNE,0,,6,2.0,500.0,3.0,39.940351,-75.163042,2016-04-15 21:34:44.822136
6571013,29822691,Entire home/apt,,RITTENHOUSE,0,,5,1.0,700.0,4.0,39.949758,-75.18174,2016-04-15 21:34:38.280294
