room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
4210066,11376595,Private room,,GERMANTOWN_MORTON,3.0,5.0,1.0,1.0,50.0,1.0,40.046351,-75.174656,2015-08-20 11:51:45.879715
1706168,9004487,Private room,,GERMANTOWN_PENN_KNOX,,,1.0,1.0,75.0,1.0,40.028798,-75.171497,2015-08-20 11:51:45.888102
794414,3140358,Private room,,GERMANTOWN_WEST_CENT,53.0,4.5,2.0,1.0,95.0,2.0,40.037082,-75.181507,2015-08-20 11:51:50.522100
7070554,37071611,Private room,,GERMANTOWN_EAST,,,2.0,1.0,150.0,1.0,40.037114,-75.16914,2015-08-20 11:51:50.558860
7831975,41243103,Private room,,GRAYS_FERRY,,,2.0,1.0,150.0,1.0,39.938205,-75.190489,2015-08-20 11:52:04.546968
4874605,21816389,Private room,,GRAYS_FERRY,23.0,4.5,1.0,1.0,40.0,1.0,39.930187,-75.196938,2015-08-20 11:52:04.563468
6426367,33536269,Private room,,HADDINGTON,,,1.0,1.0,58.0,1.0,39.970454,-75.231562,2015-08-20 11:52:27.179967
6270357,32586658,Private room,,HARTRANFT,11.0,5.0,2.0,1.0,60.0,1.0,39.985646,-75.145793,2015-08-20 11:52:41.132207
6800012,1367690,Private room,,WEST_KENSINGTON,9.0,5.0,2.0,1.0,68.0,1.0,39.977663,-75.135781,2015-08-20 11:52:41.138386
7817995,32586658,Private room,,HARTRANFT,,,2.0,1.0,60.0,1.0,39.983662,-75.146837,2015-08-20 11:52:41.143575
7937644,7784066,Private room,,OLD_KENSINGTON,,,2.0,1.0,650.0,1.0,39.974737,-75.134511,2015-08-20 11:52:41.148785
4279960,5912445,Private room,,WEST_KENSINGTON,,5.0,2.0,1.0,59.0,1.0,39.983041,-75.137191,2015-08-20 11:52:41.163979
757668,3948777,Private room,,WEST_KENSINGTON,30.0,4.5,3.0,1.0,50.0,2.0,39.981906,-75.135373,2015-08-20 11:52:41.169089
6006027,21985512,Private room,,EAST_KENSINGTON,7.0,4.5,2.0,1.0,75.0,1.0,39.983733,-75.126687,2015-08-20 11:53:40.134642
7226363,30645666,Private room,,HARROWGATE,6.0,4.0,2.0,1.0,29.0,1.0,39.995599,-75.111073,2015-08-20 11:53:40.138326
7262066,38019607,Private room,,TACONY,,,,1.0,70.0,1.0,40.026677,-75.033372,2015-08-20 11:52:59.120390
6992749,36662747,Private room,,EAST_KENSINGTON,11.0,5.0,2.0,1.0,62.0,,39.981938,-75.132557,2015-08-20 11:53:36.403520
4007626,20779823,Private room,,FISHTOWN,19.0,5.0,2.0,1.0,55.0,1.0,39.978007,-75.130971,2015-08-20 11:53:36.406273
1148326,6271821,Private room,,EAST_KENSINGTON,24.0,5.0,2.0,1.0,100.0,2.0,39.983078,-75.130795,2015-08-20 11:53:36.414442
7452414,10848189,Private room,,EAST_KENSINGTON,,,2.0,1.0,80.0,1.0,39.980814,-75.129468,2015-08-20 11:53:36.417789
4698643,14795947,Private room,,FISHTOWN,,,2.0,1.0,100.0,1.0,39.975751,-75.132236,2015-08-20 11:53:36.423794
6868225,29783048,Private room,,EAST_KENSINGTON,,,2.0,1.0,54.0,1.0,39.984698,-75.122226,2015-08-20 11:53:40.153697
7455496,39046439,Private room,,ROXBOROUGH,,,4.0,1.0,100.0,3.0,40.025935,-75.212942,2015-08-20 11:55:50.165997
6206483,32185728,Private room,,MANAYUNK,8.0,5.0,4.0,1.0,89.0,1.0,40.025233,-75.221422,2015-08-20 11:55:50.168403
7917650,20079089,Private room,,MANAYUNK,,,2.0,1.0,35.0,1.0,40.026112,-75.217699,2015-08-20 11:55:50.170969
7580392,29272882,Private room,,WISSAHICKON,,,2.0,1.0,55.0,1.0,40.019171,-75.21347,2015-08-20 11:55:50.193949
5915358,25758899,Private room,,WISSAHICKON,22.0,4.0,4.0,1.0,35.0,1.0,40.017866,-75.207342,2015-08-20 11:55:50.196450
5507083,28563010,Private room,,WISSAHICKON,,,4.0,1.0,45.0,1.0,40.01855,-75.204876,2015-08-20 11:55:50.201766
7116040,37278564,Private room,,MANAYUNK,3.0,5.0,3.0,1.0,40.0,1.0,40.031803,-75.22272,2015-08-20 11:55:50.206821
7459747,39070251,Private room,,WISSAHICKON,,,2.0,1.0,200.0,1.0,40.020008,-75.208995,2015-08-20 11:55:53.688176
4473964,23211853,Private room,,MANAYUNK,3.0,5.0,3.0,1.0,70.0,2.0,40.028417,-75.223741,2015-08-20 11:56:01.073981
